"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"132","RS Umum Daerah Sanjiwani Gianyar","    Jl. Ciung Wenara No.2 Gianyar",NA,NA,NA,NA,19,NA,"0361943524","51","5104",2021-08-17 20:55:18,"Non COVID-19"
"133","RS Umum Premagana","Jl. Hyang Sangsi No.2 Komp.Perumahan Chandra Ayu Br. Tubuh,Batubulan,Sukawati - Gianyar",1,"13 jam",0,"13 jam",3,"13 jam","0361296389","51","5104",2021-08-17 20:55:18,"Non COVID-19"
"134","RS Umum Famili Husada","Jl. Astina Timur No. 8A Samplangan, Kecamatan Gianyar, Kabupaten Gianyar",2,NA,0,NA,1,NA,"03618493344","51","5104",2021-08-17 20:55:18,"Non COVID-19"
"135","RS Umum Kasih Ibu Saba","Jl. Raya Pantai Saba No. 9, Saba, Blahbatuh, Gianyar (80581)",5,"37 jam",5,"37 jam",13,"37 jam","03613003333","51","5104",2021-08-17 20:55:18,"Non COVID-19"
"136","RS Umum Payangan","Jl. Giri Kesuma BR. Melinggih Payangan Gianyar 80572",3,NA,5,NA,12,NA,"03619088087","51","5104",2021-08-17 20:55:18,"Non COVID-19"
"137","RS Umum Yapika","Jl. Abdul Kadir Dg. Suro No.140 Kel. Samata Kec. Somba Opu",13,NA,36,NA,30,NA,"hotline tidak tersedia","73","7306",2021-08-17 20:55:19,"Non COVID-19"
"138","RS Umum Daerah Ibnu Sina Kab. Gresik","Jl. Dr. Wahidin Sudirohusodo No. 243B Gresik",16,"2 jam",32,"2 jam",54,"34 jam","0313951239","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"139","RS Semen Gresik","Jl. R A Kartini No. 280 Kel. Tlogopatut Kec. Gresik, Kab. Gresik",18,"8 jam",17,"8 jam",25,"20 jam","0313987840","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"140","RS Petrokimia Gresik","Jl. Jend. A. Yani No. 69 Kel. Ngipik, Kec. Ngipik, Kab. Gresik",1,NA,1,NA,2,NA,"0313978658","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"141","RS Muhammadiyah Gresik","Jl. KH. Kholil 88, Kel. Kemuteran, Kec. Gresik",8,NA,1,NA,4,NA,"0313981275","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"142","RS Umum Wates Husada","Jl Raya Wates Utara Kec. Balongpanggang Kab. Gresik",6,"35 jam",4,"35 jam",2,NA,"0317922351","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"143","RS Fathma Medika","JL. PENDOPO NO. 45, SEMBAYAT, MANYAR",5,"12 jam",13,"12 jam",33,"12 jam","0313943500","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"144","RS Umum Randegansari Husada","Dsn. Telapak RT. 02 RW. 01 Ds. Randegansari Kec. Driyorejo",9,NA,15,NA,20,NA,"0317509317","35","3525",2021-08-17 20:55:20,"Non COVID-19"
"145","RS Umum Panti Rahayu","Jl. R Suprapto No.6,Purwodadi",59,NA,22,NA,24,NA,"0292421087","33","3315",2021-08-17 20:55:20,"Non COVID-19"
"146","RS Umum Daerah Wonosari","Jl Taman Bakti No. 06 Wonosari",6,"10 menit",19,"10 menit",35,"10 menit","0274391007","34","3403",2021-08-17 20:55:21,"Non COVID-19"
"147","RS Umum Panti Rahayu","Jl Wonosari-Ponjong Km 7 Kelor Karangmojo Gunungkidul",1,NA,1,NA,8,NA,"02742901454","34","3403",2021-08-17 20:55:21,"Non COVID-19"
"148","RS Umum PKU Muhammadiyah Wonosari","Jalan Lingkar Utara Kemorosari II, Piyaman Wonosari Gunungkidul DIY",2,"9 menit",4,"9 menit",5,"9 menit","hotline tidak tersedia","34","3403",2021-08-17 20:55:21,"Non COVID-19"
"149","RS Bethesda Wonosari","Jl. Wonosari Karangmojo Selang III Selang Wonosari Gunung Kidul",NA,NA,3,"13 jam",10,"13 jam","0274394549","34","3403",2021-08-17 20:55:21,"Non COVID-19"
"150","RS Umum Daerah Saptosari","Karang Jetis Saptosari Gunungkidul",0,"9 menit",6,"9 menit",2,"9 menit","02742910827","34","3403",2021-08-17 20:55:21,"Non COVID-19"
"151","RS Umum Daerah Brigjed H. Hasan Basry Kandangan"," Jalan Jenderal  Sudirman No.26A RT.01 RK.I Hamalau, Sungai Raya, Kab. Hulu Sungai Selatan",35,"36 jam",46,"36 jam",114,"36 jam","051721866","63","6306",2021-08-17 20:55:23,"Non COVID-19"
"152","RS Umum Ceria","Jl. Jend. Sudirman No. 10 Hamalau Kandangan",10,"9 jam",13,"9 jam",9,"9 jam","051723865","63","6306",2021-08-17 20:55:23,"Non COVID-19"
"153","RS Umum Daerah  H Damanhuri Barabai","        Jl. Murakata No. 4 Barabai",10,NA,12,NA,24,NA,"085249808800","63","6307",2021-08-17 20:55:24,"Non COVID-19"
"154","RS Umum Bhayangkara Indramayu"," Jl. Raya Pantura Km.73-75 Losarang - Indramayu",6,NA,2,NA,32,NA,"083148705782","32","3212",2021-08-17 20:55:26,"Non COVID-19"
"155","RS Umum Pertamina Balongan Indramayu","Jl. Bumi Patra No. 1 Komplek Perum Pertamina Indramayu.",1,NA,12,NA,11,NA,"08112288545","32","3212",2021-08-17 20:55:26,"Non COVID-19"
"156","RS Umum Daerah Mursid Ibnu Syafiuddin","Jl. Raya Krangkeng Km. 28 Kecamatan Krangkeng",NA,NA,NA,NA,16,NA,"081294060900","32","3212",2021-08-17 20:55:26,"Non COVID-19"
"157","RS Syahid Al Irsyad","Jl. Jendral Sudirman No. 240",NA,NA,6,"11 jam",NA,NA,"081313113797","32","3212",2021-08-17 20:55:26,"Non COVID-19"
"158","RS Mitra Plumbon Indramayu","Jl. By Pass Jalan Baru Desa Ujungaris Kec. Widasari Kab. Indramayu",7,"17 jam",21,"17 jam",27,"17 jam","02347142333","32","3212",2021-08-17 20:55:26,"Non COVID-19"
"159","RS Umum Daerah Dr. Soebandi","Jl. Dr. Soebandi No.124, Jember",8,NA,15,NA,62,NA,"0331487441","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"160","RS Perkebunan PTPN X (Persero) Jember","Jl. Bedadung No.2 ",0,NA,0,NA,8,NA,"08113510033","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"161","RS Tk. III Baladhika Husada Jember","Jl. PB Sudirman No. 45 Jember",26,"35 jam",22,"33 jam",27,"35 jam","0331484674","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"162","RS Paru Jember","Jl. Nusa Indah No. 28 Jember",6,"10 jam",11,"10 jam",12,"10 jam","0331411781","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"163","RS Utama Husada Jember","Jl. Manggar No.134 Tegalsari, Ambulu Jember",8,NA,16,NA,47,NA,"0336881186","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"164","RS Gigi dan Mulut Fakultas Kedokteran Gigi Jember","Jl. Kalimantan No. 37 Jember",4,NA,NA,NA,NA,NA,"0331325041","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"165","RS Daerah Kalisat Jember"," Jl. M.H.Thamrin No.31 Kalisat Jember",3,"52 menit",12,NA,24,NA,"0331593997","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"166","RS Daerah Balung Jember","Jl. Rambipuji nomor 19, Balung Jember",9,"13 jam",19,"13 jam",30,"11 jam","0336621595","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"167","RS Bina Sehat Jember","Jl. Jayanegara 7 Kaliwates Jember",14,"55 menit",20,"55 menit",23,"55 menit","0331422701","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"168","RS Umum Citra Husada Jember","jl. Teratai No. 22 Jember",5,NA,24,NA,17,NA,"0331486200","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"169","RS Ibu dan Anak Srikandi IBI Jember","Jl. KH Agus Salim No. 20",6,NA,10,"11 jam",14,"11 jam","0331335290","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"170","RS Kaliwates Jember","Jl. Diah Pitaloka Nomor 4 Jember",0,NA,1,"13 jam",24,"13 jam","0331483505","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"171","RS Siloam Jember","Jl. Gajah Mada 104 Kelurahan Jember Kidul Kecamatan Kaliwates",14,"39 jam",14,"15 jam",23,"39 jam","03312861900","35","3509",2021-08-17 20:55:28,"Non COVID-19"
"172","RS Umum Daerah Negara","  Jl. Wijaya Kusuma 17 Negara",12,"2 menit",NA,NA,NA,NA,"036541006","51","5101",2021-08-17 20:55:28,"Non COVID-19"
"173","RS Umum Daerah Lanto Daeng Pasewang","     Jl.lingkar Kel.Empong Selatan No.8 ",23,"12 jam",12,"12 jam",29,"12 jam","hotline tidak tersedia","73","7304",2021-08-17 20:55:29,"Non COVID-19"
"174","RS Umum Daerah R. A. Kartini","Jl. K.H. Wahid Hasyim Jepara",32,"35 jam",26,"35 jam",69,"35 jam","0291591175","33","3320",2021-08-17 20:55:29,"Non COVID-19"
"175","RS Umum Daerah Kelet Provinsi Jawa Tengah","Jl. Raya Kelet KM 33 Jepara",5,"3 jam",7,"3 jam",64,"3 jam","0291597002","33","3320",2021-08-17 20:55:29,"Non COVID-19"
"176","RS Umum Graha Husada","Jl. MH. Thamrin No. 14 Jepara",15,NA,NA,NA,NA,NA,"0291592067","33","3320",2021-08-17 20:55:29,"Non COVID-19"
"177","RS Umum Islam Jombang","Jl. Brig. Kretarto 22 A Jombang",8,NA,4,NA,6,NA,"0321860074","35","3517",2021-08-17 20:55:30,"Non COVID-19"
"178","RS Umum Moedjito Dwidjosiswojo","Jl. Hayam Wuruk No. 9",3,NA,6,NA,10,NA,"0321864308","35","3517",2021-08-17 20:55:30,"Non COVID-19"
"179","RS Al-Azis","Jl Raya Tembelang, Kec. Tembelang Kab. Jombang",8,"36 jam",8,NA,9,NA,"0321853757","35","3517",2021-08-17 20:55:30,"Non COVID-19"
"180","RS Umum Daerah Dr. H. Soemarno Sosroaatmojo","Jl. Tambun Bungai  No. 16 Kuala Kapuas",3,"2 menit",12,"2 menit",27,"2 menit","051321653","62","6203",2021-08-17 20:55:31,"Non COVID-19"
"181","RS Umum Daerah Karanganyar","Jl. Laksda Yos Sudarso Karanganyar",18,NA,32,"36 jam",32,NA,"0271 495673/495025 ext 118","33","3313",2021-08-17 20:55:32,"Non COVID-19"
"182","RS Umum Mojosongo 2","Jln. Nusa Indah , Randurejo, Ngringo, Jaten",2,NA,6,NA,7,NA,"0271822152 ","33","3313",2021-08-17 20:55:32,"Non COVID-19"
"183","RS Umum Daerah Karawang"," Jl. Galuh Mas Raya No.1, Sukaharja, Teluk Jambe, Karawang",6,NA,20,NA,33,NA,"0267640118","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"184","RS Umum Bayukarta","Jl. Kertabumi No.44 Karawang",5,NA,5,NA,9,NA,"0267401817","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"185","RS Umum Karya Husada","Jl. Jend. A.Yani No.98 Cikampek Karawang",4,NA,8,NA,11,"kurang dari 1 menit","081381817189","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"186","RS Umum Saraswati","Jl. Jend. Ahmad Yani No.27, Cikampek, Kab. Karawang",7,NA,6,NA,18,NA,"081296078669","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"187","RS Umum Delima Asih Sisma Medika","Jl. Wirasaba No.54, Johar - Karawang",6,"14 jam",14,"14 jam",15,"14 jam","0267403073","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"188","RS Umum Citra Sari Husada","Jl. Raya Kosambi -Telaga Sari Km.3 Klari, Karawang ",0,NA,15,"4 menit",6,NA,"02678617972","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"189","RS Umum Mitra Family","Jl. Raya Galuh Mas RT/RW 002/005, Desa Sukaharja, Kecamatan Teluk Jambe Timur",0,NA,0,NA,7,NA,"02678458328","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"190","RS Hermina Karawang","Jl. Tuparev Sukasari Kel. Karawang Wetan Kec. Karawang Timur Karawang",6,NA,11,NA,21,NA,"02678412525","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"191","RS Primaya Karawang","Jl. Arteri Galuh Mas Kav. Komersial Galuh Mas Blok 10, Desa Puseurjaya Kec. Telukjambe Timur",2,NA,2,NA,0,NA,"02678417777","32","3215",2021-08-17 20:55:33,"Non COVID-19"
"192","RS Umum Efarina Etaham","Jl Djamin Ginting, Berastagi - Desa Raya, Kab. Karo",4,NA,22,NA,16,"36 jam","081360183452","12","1211",2021-08-17 20:55:33,"Non COVID-19"
"193","RS Umum Daerah Sultan Muhammad Jamaludin I","Jl. Provinsi Sukadana, Teluk Batang, Dusun Senebing RT. 03/ RW.1 Desa Harapan Mulia Kecamatan Su",NA,NA,NA,NA,7,"16 jam","05343031475","61","6111",2021-08-17 20:55:34,"Non COVID-19"
"194","RS Umum Daerah dr. Soedirman Kabupaten Kebumen","Jl. Lingkar Selatan, Muktisari Kebumen",14,"12 jam",22,"12 jam",55,"12 jam","02873873318","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"195","RS Umum Permata Medika Kebumen","JL. INDRAKILA NO.17",11,"54 menit",4,"54 menit",1,"54 menit","02873870779","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"196","RS Umum Palang Biru Gombong","Jl. Yos Sudarso Timur Desa Kedungpuji Gombong",10,NA,10,NA,21,NA,"0287471290","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"197","RS Umum Wijayakusuma","Jl. Gelatik No.1 Panjer, Kebumen",2,"13 jam",11,"13 jam",6,"13 jam","0287381954","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"198","RS Umum Purbowangi","Jl. Yos Sudarso Barat No.1 Gombong",1,"13 jam",3,"13 jam",7,"13 jam","0287471080","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"199","RS Umum PKU Muhammadiyah Sruweng","Jl. Raya Sruweng No.5 Sruweng Kebumen",14,"25 menit",15,"25 menit",27,"25 menit","02876601061","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"200","RS Umum Purwogondo"," Jl. Puring Km.8, Kalipurwo Kuwarasan Kebumen ",NA,NA,5,"54 menit",3,"54 menit","0287472588","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"201","RS Umum Muhammadiyah Kutowinangun ","Jl. Pemuda No 12 Kutowinangun",8,"54 menit",NA,NA,2,"54 menit","0287661137","33","3305",2021-08-17 20:55:35,"Non COVID-19"
"202","RS Umum Charlie Hospital","Dusun Balak RT 001 RW 006 Desa Ngabean Kec. Boja Kab. Kendal",12,"10 jam",10,"10 jam",18,"10 jam","02486005000","33","3324",2021-08-17 20:55:36,"Non COVID-19"
"203","RS Umum Daerah Kepahiang","Jl. Lintas Kepahiang-Bengkulu KM 03 Desa Tebat Monok Kepahiang",8,NA,14,NA,74,NA,"081368083882","17","1708",2021-08-17 20:55:37,"Non COVID-19"
"204","RS Umum Daerah Kep. Mentawai","Jl. Raya Tuapejat KM.9 - Sipora Utara",6,"35 jam",2,"35 jam",14,"35 jam","082386103868","13","1301",2021-08-17 20:55:38,"Non COVID-19"
"205","RS Umum Daerah  Kabupaten Kepulauan Meranti","Jl Dorak",15,NA,24,NA,39,NA,"085363965633","14","1410",2021-08-17 20:55:39,"Non COVID-19"
"206","RS Umum Daerah Sanana","Jl. Dr. Sibarani - Desa Falahu Kecamatan Sanana Kabupaten Kep. Sula",13,"36 jam",7,"36 jam",18,"36 jam","092921833","82","8203",2021-08-17 20:55:41,"Non COVID-19"
"207","RS Fatima Ketapang","Jl. Jend. Sudirman No.27 Ketapang",28,NA,44,NA,71,"28 jam","085348995208","61","6106",2021-08-17 20:55:42,"Non COVID-19"
"208","RS Umum Pusat Dr. Soeradji Tirtonegoro","Jl. KRT. Suraji Tirtonegoro No.1, Klaten",NA,NA,26,NA,NA,NA,"0272321020","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"209","RS Jiwa Daerah Dr. RM. Soedjarwadi","Jalan Ki Pandanaran Km. 2, Klaten",0,NA,3,NA,33,NA,"0272321435","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"210","RS Umum Islam Klaten","Jl. Raya Klaten Solo KM 4,Klaten",11,"12 jam",12,"12 jam",9,"12 jam","0272322252","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"211","RS Umum Cakra Husada","Jl. Merbabu No. 7,Klaten",8,NA,13,NA,5,NA,"0272321123","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"212","RS Khusus Bedah Diponegoro","Jl. Diponegoro No.21,Klaten",10,NA,9,NA,21,NA,"0272325127","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"213","RS Umum PKU Muhammadiyah Delanggu","Jln Raya Delanggu Utara No 19 Delanggu Klaten",1,NA,12,NA,34,NA,"0272551051","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"214","RS Umum Islam Cawas Klaten","Jl. Raya Tugu-Cawas Klaten ",4,"2 jam",3,"2 jam",3,"2 jam","02723359222","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"215","RS Umum Mitra Keluarga Husada Klaten","Jl.  Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten",2,"13 jam",3,"13 jam",14,"13 jam","0272898333","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"216","RS Umum Daerah Bagas Waras","  Jalan Ir. Soekarno Km 2 Buntalan Klaten ",5,"12 jam",2,"12 jam",15,"12 jam","0272335966","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"217","RS PKU Muhammadiyah Pedan","Jl. Pedan-Cawas KM. 01 Sobayan Pedan Klaten",5,"12 jam",5,"12 jam",19,"12 jam","0272897796 ","33","3310",2021-08-17 20:55:43,"Non COVID-19"
"218","RS Umum Daerah Klungkung","Jl. Flamboyan No. 40 Semarapura",NA,NA,7,"8 jam",21,"8 jam","036621172","51","5105",2021-08-17 20:55:44,"Non COVID-19"
"219","RS Umum Grha Bhakti Medika","Jl. By Pass Prof. Dr. Ida Bagus Mantra Desa Negari Kec. Banjarangkan",NA,NA,7,"33 jam",NA,NA,"03665584001","51","5105",2021-08-17 20:55:44,"Non COVID-19"
"220","RS Umum Daerah Konawe Selatan"," Jl. Poros Andoolo No. 1",12,"13 jam",11,"13 jam",33,"13 jam","082344444830","74","7405",2021-08-17 20:55:46,"Non COVID-19"
"221","RSKD Provinsi Maluku","Jl. Laksdya Leo Wattimena Ambon",3,NA,3,NA,56,"14 jam","hotline tidak tersedia","81","8171",2021-08-17 20:55:47,"Non COVID-19"
"222","RS Siloam Ambon","Jl. Sultan Hasanuddin RT. 005 RW. 005 Kel. Hative kecil Kec. Sirimau",NA,NA,NA,NA,NA,NA,"09113811900","81","8171",2021-08-17 20:55:47,"Non COVID-19"
"223","RS Tk. II Dr. R. Hardjanto","Jl. Tanjungpura VI Balikpapan",11,"12 jam",8,"12 jam",19,"12 jam","0542414333","64","6471",2021-08-17 20:55:48,"Non COVID-19"
"224","RS Ibu dan Anak Sayang Ibu","Jl. Wain No.33 Kebun Sayur Balikpapan",4,NA,8,NA,4,NA,"05428506629 ","64","6471",2021-08-17 20:55:48,"Non COVID-19"
"225","RS Umum Balikpapan Baru","Jl. MT.Haryono Komplek Perumahan Balikpapan Baru Blok A.3A No.7-9",7,"14 jam",7,"14 jam",NA,NA,"0542877330","64","6471",2021-08-17 20:55:48,"Non COVID-19"
"226","RS Umum Daerah  Dr. Zainoel Abidin","Jl. Tgk Daud Beureueh, NO. 108 B. Aceh",50,"41 menit",73,"41 menit",224,"41 menit","065134571","11","1171",2021-08-17 20:55:48,"Non COVID-19"
"227","RS Tk. II Iskandar Muda Banda Aceh","Jl. T. Hamzah Bendahara No. 1 Banda Aceh",12,"36 jam",13,"36 jam",52,"36 jam","065124712","11","1171",2021-08-17 20:55:48,"Non COVID-19"
"228","RS Jiwa Aceh","Jl. Dr. T. Syarief Thayeb No.25 Banda Aceh",5,"34 jam",7,"34 jam",87,"34 jam","065132020","11","1171",2021-08-17 20:55:48,"Non COVID-19"
"229","RS Ibu dan Anak Propinsi NAD","Jl. Prof. A. Madjid Ibrahim I No. 3 Banda Aceh",2,"28 jam",9,"28 jam",41,"28 jam","081327550520","11","1171",2021-08-17 20:55:48,"Non COVID-19"
"230","RS Bhayangkara Banda Aceh","Jl. Cut Nyak Dhien No. 23, Lamteumen Barat Banda Aceh",178,NA,330,NA,508,NA,"065141470","11","1171",2021-08-17 20:55:48,"Non COVID-19"
"231","RS Umum Daerah Dr H Abdul Moeloek","Jl. Dr. Rivai 6,Penengahan B.Lampung",18,"4 menit",47,"4 menit",114,"4 menit","0721703312","18","1871",2021-08-17 20:55:49,"Non COVID-19"
"232","RS Jiwa Bandar Lampung","Jl. Raya Gd.Tataan KM 13 Bandar Lampung",11,"34 jam",NA,NA,NA,NA,"081279521234","18","1871",2021-08-17 20:55:49,"Non COVID-19"
"233","RS Ibu dan Anak Santa Anna","Jl.Hasanuddin no.27 Telukbetung",2,"15 jam",1,"15 jam",4,"15 jam","081278947422","18","1871",2021-08-17 20:55:49,"Non COVID-19"
"234","RS Umum Pusat Dr. Hasan Sadikin","Jl. Pasteur No. 38 Bandung",30,"3 jam",22,"3 jam",112,"3 jam","0222551189","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"235","RS Umum Immanuel Bandung","Jl. Kopo 161 Bandung",8,NA,30,NA,32,NA,"081312620066","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"236","RS Umum Santo Yusup","Jl. Cikutra No. 7 Kota Bandung",21,NA,13,NA,14,NA,"0227202420","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"237","RS Umum Pindad","Jl. Gatot Soebroto No. 517 Kel. Sukapura Kec. Kiaracondong",6,"34 jam",3,NA,13,NA,"0227322877","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"238","RS Umum Bungsu","Jl. Veteran No. 6 Bandung",1,NA,9,NA,16,"11 jam","0224231695","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"239","RS Ibu dan Anak Limijati","Jl. LLRE. Martadinata No. 39 Kota Bandung",10,NA,8,NA,7,NA,"0224207770 ","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"240","RS Khusus Mata Cicendo","Jl. Cicendo No.4 Bandung",19,"25 menit",13,"25 menit",22,"25 menit","0224231280","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"241","RS Paru Dr. H. A. Rotinsulu","Jl. Bukit Jarian No. 40 Bandung",6,NA,9,NA,7,NA,"022-203446 Ext. 225","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"242","RS Ibu dan Anak Kota Bandung","Jl. KH. Wahid Hasyim No. 311 Bandung",15,NA,29,NA,43,NA,"02286037777","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"243","RS Umum Daerah Kota Bandung","Jl. Rumah Sakit 22 Ujung Berung, Kota Bandung",0,"34 jam",11,"34 jam",2,"34 jam","0227800017","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"244","RS Umum Al-Islam Bandung","Jl. Soekarno. Hatta 644 Bandung",2,"36 jam",7,"36 jam",13,"36 jam","082213745569","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"245","RS Umum Santosa Hospital Bandung Central","Jl. Kebon Jati No.38,Bandung",28,NA,12,NA,18,NA,"087822773207","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"246","RS Ibu dan Anak Melinda ","Jl. Pajajaran No.46 Kel Pasirkaliki, Kec. Cicendo, Kota Bandung",0,NA,4,NA,3,NA,"0224222788","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"247","RS Ibu dan Anak Harapan Bunda Bandung","Jl. Pluto Raya Blok C Margahayu Raya, Buah Batu, Kota Bandung",5,"5 jam",5,"15 menit",3,"6 jam","0227506490","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"248","RS Ibu dan Anak Al Islam ","Jl. Awibitung No. 29-31 Kelurahan Cicadas Kecamatan Cibeunying Kidul ",0,"5 jam",0,"5 jam",4,"5 jam","0227208284","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"249","RS Edelweiss","Jl. Soekarno Hatta No. 550 Kel. Sekejati Kec. Buahbatu",9,NA,13,NA,10,NA,"02286023000","32","3273",2021-08-17 20:55:50,"Non COVID-19"
"250","RS Umum Daerah Banjar","  Jl. Rumah Sakit No. 5 Kota Banjar",NA,NA,NA,NA,95,NA,"0265744242","32","3279",2021-08-17 20:55:50,"Non COVID-19"
"251","RS Umum Mitra Idaman","Jl. Sudiro W No.57 Kota Banjar",9,NA,6,NA,17,NA,"hotline tidak tersedia","32","3279",2021-08-17 20:55:50,"Non COVID-19"
"252","RS Umum Mawar ","Jl. Panglima Batur ",6,"20 jam",10,"20 jam",11,"20 jam","081352587014","63","6372",2021-08-17 20:55:51,"Non COVID-19"
"253","RS Umum Permata Husada Banjarbaru","Jl. Ir. Pangeran M. Noor No. 50A RT/RW. 004/005, Kel. Sungai Ulin Kec. Banjarbaru Utara",4,"34 jam",9,"34 jam",10,"34 jam","05115912712","63","6372",2021-08-17 20:55:51,"Non COVID-19"
"254","RS Umum Daerah Ulin Banjarmasin","Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan",85,"15 jam",10,"15 jam",197,"15 jam","05113252180","63","6371",2021-08-17 20:55:52,"Non COVID-19"
"255","RS Umum Suaka Insan","Jl. H. Zafri Zamzam 60 Banjarmasin",16,"13 jam",27,"13 jam",7,"13 jam","05113353335","63","6371",2021-08-17 20:55:52,"Non COVID-19"
"256","RS Islam Banjarmasin","Jl. Letjend S. Parman No. 88, Banjarmasin",6,NA,18,NA,7,NA,"05113354896","63","6371",2021-08-17 20:55:52,"Non COVID-19"
"257","RS Umum Daerah Dr. H. Moch. Ansari Saleh","Jl Brigjend H. Hasan Basry No.1, Banjarmasin",8,NA,17,"36 jam",14,NA,"081348034332","63","6371",2021-08-17 20:55:52,"Non COVID-19"
"258","RS Umum Sari Mulia","Jl. Pangeran Antasari No 139 Banjarmasin",6,"10 jam",3,"10 jam",8,"10 jam","05113261491","63","6371",2021-08-17 20:55:52,"Non COVID-19"
"259","RS Umum Daerah Sultan Suriansyah Banjarmasin","Jl. Rantauan Darat RT. 04 RW. 01 Kel. Kelayan Selatan, Kec. Banjarmasin Selatan",NA,NA,NA,NA,17,"36 jam","05116783707","63","6371",2021-08-17 20:55:52,"Non COVID-19"
"260","RS Umum dr. Etty Asharto Batu","Jl. Sajid No 44 Pesanggrahan",3,"36 jam",8,"36 jam",25,"36 jam","(0341) 591054 Ext. 102","35","3579",2021-08-17 20:55:53,"Non COVID-19"
"261","RS Punten","Jl. Kenanga No. 300 Bulukerto Kecamatan Bumiaji Kota Batu",8,"18 jam",12,"18 jam",14,"18 jam","08179009300","35","3579",2021-08-17 20:55:53,"Non COVID-19"
"262","RS Ibu dan Anak Haji","Jl. KH. Agus Salim No. 35 RT. 01 RW. 01 Kel. Sisir, Kec. Batu",8,"36 jam",NA,NA,13,"36 jam","0341591480","35","3579",2021-08-17 20:55:53,"Non COVID-19"
"263","RS Baptis Batu","Jln. Raya Panglima Sudirman No. 33 Desa Tlekung Kec. Junrejo Kota Batu",18,"11 jam",11,"11 jam",17,"11 jam","0341594161","35","3579",2021-08-17 20:55:53,"Non COVID-19"
"264","RS Umum Daerah Kota Bau Bau","Jl. Drs. H. La Ode Manarfa",9,"9 jam",18,"9 jam",39,"9 jam","08114030600","74","7472",2021-08-17 20:55:54,"Non COVID-19"
"265","RS Umum Daerah dr. Chasbullah Abdulmadjid","Jl. Pramuka No. 55 Bekasi",NA,NA,NA,NA,NA,NA,"02188951312","32","3275",2021-08-17 20:55:54,"Non COVID-19"
