"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"132","RS Umum Payangan","Jl. Giri Kesuma BR. Melinggih Payangan Gianyar 80572",3,NA,5,NA,11,NA,"03619088087","51","5104",2021-08-16 19:10:38,"Non COVID-19"
"133","RS Umum Yapika","Jl. Abdul Kadir Dg. Suro No.140 Kel. Samata Kec. Somba Opu",13,NA,36,NA,30,NA,"hotline tidak tersedia","73","7306",2021-08-16 19:10:38,"Non COVID-19"
"134","RS Umum Daerah Ibnu Sina Kab. Gresik","Jl. Dr. Wahidin Sudirohusodo No. 243B Gresik",15,"10 menit",32,"10 menit",55,"10 menit","0313951239","35","3525",2021-08-16 19:10:39,"Non COVID-19"
"135","RS Semen Gresik","Jl. R A Kartini No. 280 Kel. Tlogopatut Kec. Gresik, Kab. Gresik",15,"9 jam",12,"9 jam",22,"9 jam","0313987840","35","3525",2021-08-16 19:10:39,"Non COVID-19"
"136","RS Petrokimia Gresik","Jl. Jend. A. Yani No. 69 Kel. Ngipik, Kec. Ngipik, Kab. Gresik",1,NA,0,NA,1,NA,"0313978658","35","3525",2021-08-16 19:10:39,"Non COVID-19"
"137","RS Muhammadiyah Gresik","Jl. KH. Kholil 88, Kel. Kemuteran, Kec. Gresik",8,NA,1,NA,4,NA,"0313981275","35","3525",2021-08-16 19:10:39,"Non COVID-19"
"138","RS Umum Wates Husada","Jl Raya Wates Utara Kec. Balongpanggang Kab. Gresik",6,"9 jam",4,"9 jam",2,NA,"0317922351","35","3525",2021-08-16 19:10:39,"Non COVID-19"
"139","RS Fathma Medika","JL. PENDOPO NO. 45, SEMBAYAT, MANYAR",4,"14 jam",14,"14 jam",32,"14 jam","0313943500","35","3525",2021-08-16 19:10:39,"Non COVID-19"
"140","RS Umum Panti Rahayu","Jl. R Suprapto No.6,Purwodadi",62,NA,22,NA,20,NA,"0292421087","33","3315",2021-08-16 19:10:39,"Non COVID-19"
"141","RS Umum Daerah Wonosari","Jl Taman Bakti No. 06 Wonosari",8,"10 menit",17,"10 menit",35,"10 menit","0274391007","34","3403",2021-08-16 19:10:40,"Non COVID-19"
"142","RS Umum Panti Rahayu","Jl Wonosari-Ponjong Km 7 Kelor Karangmojo Gunungkidul",3,NA,3,NA,19,NA,"02742901454","34","3403",2021-08-16 19:10:40,"Non COVID-19"
"143","RS Umum PKU Muhammadiyah Wonosari","Jalan Lingkar Utara Kemorosari II, Piyaman Wonosari Gunungkidul DIY",1,"9 menit",4,"9 menit",6,"9 menit","hotline tidak tersedia","34","3403",2021-08-16 19:10:40,"Non COVID-19"
"144","RS Umum Daerah Saptosari","Karang Jetis Saptosari Gunungkidul",0,"10 menit",6,"9 menit",2,"9 menit","02742910827","34","3403",2021-08-16 19:10:40,"Non COVID-19"
"145","RS Umum Daerah Brigjed H. Hasan Basry Kandangan"," Jalan Jenderal  Sudirman No.26A RT.01 RK.I Hamalau, Sungai Raya, Kab. Hulu Sungai Selatan",35,"10 jam",46,"10 jam",114,"10 jam","051721866","63","6306",2021-08-16 19:10:42,"Non COVID-19"
"146","RS Umum Ceria","Jl. Jend. Sudirman No. 10 Hamalau Kandangan",10,"9 jam",13,"9 jam",9,"9 jam","051723865","63","6306",2021-08-16 19:10:42,"Non COVID-19"
"147","RS Umum Daerah  H Damanhuri Barabai","        Jl. Murakata No. 4 Barabai",11,NA,12,NA,24,NA,"085249808800","63","6307",2021-08-16 19:10:43,"Non COVID-19"
"148","RS Umum Bhayangkara Indramayu"," Jl. Raya Pantura Km.73-75 Losarang - Indramayu",6,NA,2,NA,32,NA,"083148705782","32","3212",2021-08-16 19:10:45,"Non COVID-19"
"149","RS Umum Pertamina Balongan Indramayu","Jl. Bumi Patra No. 1 Komplek Perum Pertamina Indramayu.",2,NA,12,NA,10,NA,"08112288545","32","3212",2021-08-16 19:10:45,"Non COVID-19"
"150","RS Umum Daerah Mursid Ibnu Syafiuddin","Jl. Raya Krangkeng Km. 28 Kecamatan Krangkeng",NA,NA,NA,NA,16,NA,"081294060900","32","3212",2021-08-16 19:10:45,"Non COVID-19"
"151","RS Syahid Al Irsyad","Jl. Jendral Sudirman No. 240",NA,NA,5,"9 jam",NA,NA,"081313113797","32","3212",2021-08-16 19:10:45,"Non COVID-19"
"152","RS Mitra Plumbon Indramayu","Jl. By Pass Jalan Baru Desa Ujungaris Kec. Widasari Kab. Indramayu",7,"18 jam",13,"18 jam",21,"18 jam","02347142333","32","3212",2021-08-16 19:10:45,"Non COVID-19"
"153","RS Umum Daerah Dr. Soebandi","Jl. Dr. Soebandi No.124, Jember",8,NA,16,NA,61,NA,"0331487441","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"154","RS Perkebunan PTPN X (Persero) Jember","Jl. Bedadung No.2 ",2,NA,3,NA,9,NA,"08113510033","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"155","RS Tk. III Baladhika Husada Jember","Jl. PB Sudirman No. 45 Jember",26,"9 jam",22,"9 jam",27,"9 jam","0331484674","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"156","RS Paru Jember","Jl. Nusa Indah No. 28 Jember",6,"9 jam",11,"8 jam",12,"8 jam","0331411781","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"157","RS Utama Husada Jember","Jl. Manggar No.134 Tegalsari, Ambulu Jember",4,NA,8,NA,23,NA,"0336881186","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"158","RS Gigi dan Mulut Fakultas Kedokteran Gigi Jember","Jl. Kalimantan No. 37 Jember",4,NA,NA,NA,NA,NA,"0331325041","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"159","RS Daerah Kalisat Jember"," Jl. M.H.Thamrin No.31 Kalisat Jember",3,"7 menit",11,NA,24,NA,"0331593997","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"160","RS Daerah Balung Jember","Jl. Rambipuji nomor 19, Balung Jember",9,"10 jam",19,"10 jam",30,"10 jam","0336621595","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"161","RS Bina Sehat Jember","Jl. Jayanegara 7 Kaliwates Jember",17,"10 menit",24,"10 menit",27,"10 menit","0331422701","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"162","RS Ibu dan Anak Srikandi IBI Jember","Jl. KH Agus Salim No. 20",6,NA,9,"8 jam",11,"8 jam","0331335290","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"163","RS Kaliwates Jember","Jl. Diah Pitaloka Nomor 4 Jember",0,NA,13,"35 jam",23,"35 jam","0331483505","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"164","RS Siloam Jember","Jl. Gajah Mada 104 Kelurahan Jember Kidul Kecamatan Kaliwates",14,"13 jam",13,"13 jam",23,"13 jam","03312861900","35","3509",2021-08-16 19:10:48,"Non COVID-19"
"165","RS Umum Daerah Negara","  Jl. Wijaya Kusuma 17 Negara",13,"5 menit",NA,NA,NA,NA,"036541006","51","5101",2021-08-16 19:10:48,"Non COVID-19"
"166","RS Umum Daerah Lanto Daeng Pasewang","     Jl.lingkar Kel.Empong Selatan No.8 ",24,"11 jam",12,"11 jam",28,"11 jam","hotline tidak tersedia","73","7304",2021-08-16 19:10:48,"Non COVID-19"
"167","RS Umum Daerah R. A. Kartini","Jl. K.H. Wahid Hasyim Jepara",32,"9 jam",26,"9 jam",69,"9 jam","0291591175","33","3320",2021-08-16 19:10:49,"Non COVID-19"
"168","RS Umum Daerah Kelet Provinsi Jawa Tengah","Jl. Raya Kelet KM 33 Jepara",7,"1 jam",7,"1 jam",60,"1 jam","0291597002","33","3320",2021-08-16 19:10:49,"Non COVID-19"
"169","RS Umum Graha Husada","Jl. MH. Thamrin No. 14 Jepara",15,NA,NA,NA,NA,NA,"0291592067","33","3320",2021-08-16 19:10:49,"Non COVID-19"
"170","RS Umum Islam Jombang","Jl. Brig. Kretarto 22 A Jombang",10,NA,3,NA,5,NA,"0321860074","35","3517",2021-08-16 19:10:49,"Non COVID-19"
"171","RS Umum Moedjito Dwidjosiswojo","Jl. Hayam Wuruk No. 9",3,NA,6,NA,10,NA,"0321864308","35","3517",2021-08-16 19:10:49,"Non COVID-19"
"172","RS Al-Azis","Jl Raya Tembelang, Kec. Tembelang Kab. Jombang",8,"10 jam",8,NA,9,NA,"0321853757","35","3517",2021-08-16 19:10:49,"Non COVID-19"
"173","RS Umum Daerah Dr. H. Soemarno Sosroaatmojo","Jl. Tambun Bungai  No. 16 Kuala Kapuas",4,"21 menit",12,"21 menit",30,"21 menit","051321653","62","6203",2021-08-16 19:10:52,"Non COVID-19"
"174","RS Umum Daerah Karanganyar","Jl. Laksda Yos Sudarso Karanganyar",18,NA,32,"10 jam",32,NA,"0271 495673/495025 ext 118","33","3313",2021-08-16 19:10:53,"Non COVID-19"
"175","RS Umum Mojosongo 2","Jln. Nusa Indah , Randurejo, Ngringo, Jaten",2,NA,7,NA,8,NA,"0271822152 ","33","3313",2021-08-16 19:10:53,"Non COVID-19"
"176","RS Umum Daerah Karawang"," Jl. Galuh Mas Raya No.1, Sukaharja, Teluk Jambe, Karawang",6,NA,20,NA,37,NA,"0267640118","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"177","RS Umum Bayukarta","Jl. Kertabumi No.44 Karawang",9,NA,9,NA,10,NA,"0267401817","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"178","RS Umum Karya Husada","Jl. Jend. A.Yani No.98 Cikampek Karawang",4,NA,12,NA,9,"kurang dari 1 menit","081381817189","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"179","RS Umum Saraswati","Jl. Jend. Ahmad Yani No.27, Cikampek, Kab. Karawang",7,NA,6,NA,18,NA,"081296078669","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"180","RS Umum Delima Asih Sisma Medika","Jl. Wirasaba No.54, Johar - Karawang",1,"10 jam",11,"10 jam",14,"10 jam","0267403073","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"181","RS Umum Citra Sari Husada","Jl. Raya Kosambi -Telaga Sari Km.3 Klari, Karawang ",1,NA,18,"4 menit",5,NA,"02678617972","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"182","RS Umum Mitra Family","Jl. Raya Galuh Mas RT/RW 002/005, Desa Sukaharja, Kecamatan Teluk Jambe Timur",0,NA,0,NA,7,NA,"02678458328","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"183","RS Hermina Karawang","Jl. Tuparev Sukasari Kel. Karawang Wetan Kec. Karawang Timur Karawang",6,NA,11,NA,21,NA,"02678412525","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"184","RS Primaya Karawang","Jl. Arteri Galuh Mas Kav. Komersial Galuh Mas Blok 10, Desa Puseurjaya Kec. Telukjambe Timur",2,NA,2,NA,0,NA,"02678417777","32","3215",2021-08-16 19:10:54,"Non COVID-19"
"185","RS Umum Efarina Etaham","Jl Djamin Ginting, Berastagi - Desa Raya, Kab. Karo",4,NA,22,NA,16,"10 jam","081360183452","12","1211",2021-08-16 19:10:54,"Non COVID-19"
"186","RS Umum Daerah Sultan Muhammad Jamaludin I","Jl. Provinsi Sukadana, Teluk Batang, Dusun Senebing RT. 03/ RW.1 Desa Harapan Mulia Kecamatan Su",NA,NA,NA,NA,10,"10 jam","05343031475","61","6111",2021-08-16 19:10:55,"Non COVID-19"
"187","RS Umum Daerah dr. Soedirman Kabupaten Kebumen","Jl. Lingkar Selatan, Muktisari Kebumen",8,"11 jam",9,"11 jam",38,"11 jam","02873873318","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"188","RS Umum Permata Medika Kebumen","JL. INDRAKILA NO.17",8,"9 menit",4,"9 menit",1,"9 menit","02873870779","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"189","RS Umum Palang Biru Gombong","Jl. Yos Sudarso Timur Desa Kedungpuji Gombong",13,NA,10,NA,21,NA,"0287471290","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"190","RS Umum Wijayakusuma","Jl. Gelatik No.1 Panjer, Kebumen",2,"13 jam",11,"13 jam",6,"13 jam","0287381954","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"191","RS Umum Purbowangi","Jl. Yos Sudarso Barat No.1 Gombong",1,"11 jam",3,"11 jam",6,"11 jam","0287471080","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"192","RS Umum PKU Muhammadiyah Sruweng","Jl. Raya Sruweng No.5 Sruweng Kebumen",13,"10 menit",14,"10 menit",31,"10 menit","02876601061","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"193","RS Umum Purwogondo"," Jl. Puring Km.8, Kalipurwo Kuwarasan Kebumen ",NA,NA,5,"9 menit",3,"9 menit","0287472588","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"194","RS Umum PKU Muhammadiyah Petanahan Kebumen","Jl. Daendels, KM-1, Kec.Petanahan.",2,"30 jam",3,"30 jam",3,"30 jam","02876655285","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"195","RS Umum Muhammadiyah Kutowinangun ","Jl. Pemuda No 12 Kutowinangun",8,"9 menit",NA,NA,2,"9 menit","0287661137","33","3305",2021-08-16 19:10:56,"Non COVID-19"
"196","RS Umum Charlie Hospital","Dusun Balak RT 001 RW 006 Desa Ngabean Kec. Boja Kab. Kendal",12,"12 jam",10,"12 jam",18,"12 jam","02486005000","33","3324",2021-08-16 19:10:57,"Non COVID-19"
"197","RS Umum Daerah Kepahiang","Jl. Lintas Kepahiang-Bengkulu KM 03 Desa Tebat Monok Kepahiang",8,NA,14,NA,76,NA,"081368083882","17","1708",2021-08-16 19:10:57,"Non COVID-19"
"198","RS Umum Daerah Kep. Mentawai","Jl. Raya Tuapejat KM.9 - Sipora Utara",6,"9 jam",2,"9 jam",14,"9 jam","082386103868","13","1301",2021-08-16 19:10:58,"Non COVID-19"
"199","RS Umum Daerah  Kabupaten Kepulauan Meranti","Jl Dorak",15,NA,24,NA,39,NA,"085363965633","14","1410",2021-08-16 19:10:58,"Non COVID-19"
"200","RS Umum Liun Kendage"," Jalan Tatehe Kelurahan Apengsembeka Kecamatan Tahuna",12,NA,38,NA,50,NA,"043224410","71","7103",2021-08-16 19:11:00,"Non COVID-19"
"201","RS Umum Daerah Sanana","Jl. Dr. Sibarani - Desa Falahu Kecamatan Sanana Kabupaten Kep. Sula",13,"11 jam",7,"11 jam",18,"11 jam","092921833","82","8203",2021-08-16 19:11:01,"Non COVID-19"
"202","RS Fatima Ketapang","Jl. Jend. Sudirman No.27 Ketapang",28,NA,44,NA,71,"2 jam","085348995208","61","6106",2021-08-16 19:11:06,"Non COVID-19"
"203","RS Umum Pusat Dr. Soeradji Tirtonegoro","Jl. KRT. Suraji Tirtonegoro No.1, Klaten",NA,NA,28,NA,NA,NA,"0272321020","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"204","RS Jiwa Daerah Dr. RM. Soedjarwadi","Jalan Ki Pandanaran Km. 2, Klaten",1,NA,1,NA,34,NA,"0272321435","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"205","RS Umum Islam Klaten","Jl. Raya Klaten Solo KM 4,Klaten",11,"11 jam",14,"11 jam",10,"11 jam","0272322252","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"206","RS Umum Cakra Husada","Jl. Merbabu No. 7,Klaten",7,NA,13,NA,3,NA,"0272321123","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"207","RS Khusus Bedah Diponegoro","Jl. Diponegoro No.21,Klaten",10,NA,8,NA,23,NA,"0272325127","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"208","RS Umum PKU Muhammadiyah Delanggu","Jln Raya Delanggu Utara No 19 Delanggu Klaten",3,NA,10,NA,38,NA,"0272551051","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"209","RS Umum Islam Cawas Klaten","Jl. Raya Tugu-Cawas Klaten ",4,"13 menit",0,"13 menit",4,"13 menit","02723359222","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"210","RS Umum PKU Muhammadiyah Jatinom Klaten","Jl.Raya Jatinom-Klaten KM 01, Gendaren, Jatinom, Klaten",NA,NA,9,"42 jam",40,"42 jam","0272337334","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"211","RS Umum Mitra Keluarga Husada Klaten","Jl.  Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten",2,"12 jam",2,"12 jam",15,"12 jam","0272898333","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"212","RS Umum Daerah Bagas Waras","  Jalan Ir. Soekarno Km 2 Buntalan Klaten ",4,"11 jam",0,"11 jam",9,"11 jam","0272335966","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"213","RS PKU Muhammadiyah Pedan","Jl. Pedan-Cawas KM. 01 Sobayan Pedan Klaten",2,"11 jam",6,"11 jam",20,"35 jam","0272897796 ","33","3310",2021-08-16 19:11:06,"Non COVID-19"
"214","RS Umum Daerah Klungkung","Jl. Flamboyan No. 40 Semarapura",1,"35 jam",8,"12 jam",16,"12 jam","036621172","51","5105",2021-08-16 19:11:07,"Non COVID-19"
"215","RS Umum Grha Bhakti Medika","Jl. By Pass Prof. Dr. Ida Bagus Mantra Desa Negari Kec. Banjarangkan",16,NA,7,"7 jam",NA,NA,"03665584001","51","5105",2021-08-16 19:11:07,"Non COVID-19"
"216","RS Umum Daerah Konawe Selatan"," Jl. Poros Andoolo No. 1",11,"11 jam",11,"11 jam",31,"11 jam","082344444830","74","7405",2021-08-16 19:11:09,"Non COVID-19"
"217","RSKD Provinsi Maluku","Jl. Laksdya Leo Wattimena Ambon",3,NA,3,NA,56,"12 jam","hotline tidak tersedia","81","8171",2021-08-16 19:11:09,"Non COVID-19"
"218","RS Siloam Ambon","Jl. Sultan Hasanuddin RT. 005 RW. 005 Kel. Hative kecil Kec. Sirimau",NA,NA,NA,NA,NA,NA,"09113811900","81","8171",2021-08-16 19:11:09,"Non COVID-19"
"219","RS Tk. II Dr. R. Hardjanto","Jl. Tanjungpura VI Balikpapan",11,"10 jam",9,"10 jam",18,"10 jam","0542414333","64","6471",2021-08-16 19:11:13,"Non COVID-19"
"220","RS Ibu dan Anak Sayang Ibu","Jl. Wain No.33 Kebun Sayur Balikpapan",4,NA,8,NA,4,NA,"05428506629 ","64","6471",2021-08-16 19:11:13,"Non COVID-19"
"221","RS Umum Balikpapan Baru","Jl. MT.Haryono Komplek Perumahan Balikpapan Baru Blok A.3A No.7-9",7,"12 jam",7,"12 jam",NA,NA,"0542877330","64","6471",2021-08-16 19:11:13,"Non COVID-19"
"222","RS Umum Daerah  Dr. Zainoel Abidin","Jl. Tgk Daud Beureueh, NO. 108 B. Aceh",54,"56 menit",78,"56 menit",229,"56 menit","065134571","11","1171",2021-08-16 19:11:13,"Non COVID-19"
"223","RS Tk. II Iskandar Muda Banda Aceh","Jl. T. Hamzah Bendahara No. 1 Banda Aceh",12,"10 jam",13,"10 jam",52,"10 jam","065124712","11","1171",2021-08-16 19:11:13,"Non COVID-19"
"224","RS Jiwa Aceh","Jl. Dr. T. Syarief Thayeb No.25 Banda Aceh",5,"9 jam",7,"9 jam",87,"8 jam","065132020","11","1171",2021-08-16 19:11:13,"Non COVID-19"
"225","RS Ibu dan Anak Propinsi NAD","Jl. Prof. A. Madjid Ibrahim I No. 3 Banda Aceh",2,"2 jam",9,"2 jam",41,"2 jam","081327550520","11","1171",2021-08-16 19:11:13,"Non COVID-19"
"226","RS Bhayangkara Banda Aceh","Jl. Cut Nyak Dhien No. 23, Lamteumen Barat Banda Aceh",178,NA,330,NA,508,NA,"065141470","11","1171",2021-08-16 19:11:13,"Non COVID-19"
"227","RS Umum Daerah Dr H Abdul Moeloek","Jl. Dr. Rivai 6,Penengahan B.Lampung",21,"kurang dari 1 menit",50,"kurang dari 1 menit",123,"kurang dari 1 menit","0721703312","18","1871",2021-08-16 19:11:14,"Non COVID-19"
"228","RS Jiwa Bandar Lampung","Jl. Raya Gd.Tataan KM 13 Bandar Lampung",11,"8 jam",NA,NA,NA,NA,"081279521234","18","1871",2021-08-16 19:11:14,"Non COVID-19"
"229","RS Ibu dan Anak Santa Anna","Jl.Hasanuddin no.27 Telukbetung",2,"17 jam",1,"17 jam",4,"17 jam","081278947422","18","1871",2021-08-16 19:11:14,"Non COVID-19"
"230","RS Umum Pusat Dr. Hasan Sadikin","Jl. Pasteur No. 38 Bandung",26,"10 menit",23,"10 menit",120,"10 menit","0222551189","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"231","RS Umum Immanuel Bandung","Jl. Kopo 161 Bandung",6,NA,21,NA,36,NA,"081312620066","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"232","RS Umum Santo Yusup","Jl. Cikutra No. 7 Kota Bandung",21,NA,13,NA,14,NA,"0227202420","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"233","RS Umum Pindad","Jl. Gatot Soebroto No. 517 Kel. Sukapura Kec. Kiaracondong",6,"8 jam",3,NA,13,NA,"0227322877","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"234","RS Umum Bungsu","Jl. Veteran No. 6 Bandung",1,NA,9,NA,16,"35 jam","0224231695","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"235","RS Ibu dan Anak Limijati","Jl. LLRE. Martadinata No. 39 Kota Bandung",13,NA,8,NA,7,NA,"0224207770 ","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"236","RS Khusus Mata Cicendo","Jl. Cicendo No.4 Bandung",20,"11 menit",14,"11 menit",30,"11 menit","0224231280","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"237","RS Paru Dr. H. A. Rotinsulu","Jl. Bukit Jarian No. 40 Bandung",2,NA,11,NA,8,NA,"022-203446 Ext. 225","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"238","RS Ibu dan Anak Kota Bandung","Jl. KH. Wahid Hasyim No. 311 Bandung",13,NA,23,NA,26,NA,"02286037777","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"239","RS Umum Daerah Kota Bandung","Jl. Rumah Sakit 22 Ujung Berung, Kota Bandung",0,"8 jam",13,"8 jam",2,"8 jam","0227800017","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"240","RS Umum Al-Islam Bandung","Jl. Soekarno. Hatta 644 Bandung",2,"11 jam",7,"11 jam",13,"11 jam","082213745569","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"241","RS Umum Santosa Hospital Bandung Central","Jl. Kebon Jati No.38,Bandung",20,NA,16,NA,28,NA,"087822773207","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"242","RS Ibu dan Anak Melinda ","Jl. Pajajaran No.46 Kel Pasirkaliki, Kec. Cicendo, Kota Bandung",0,NA,4,NA,4,NA,"0224222788","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"243","RS Ibu dan Anak Harapan Bunda Bandung","Jl. Pluto Raya Blok C Margahayu Raya, Buah Batu, Kota Bandung",4,"22 jam",5,"6 jam",5,"30 jam","0227506490","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"244","RS Ibu dan Anak Al Islam ","Jl. Awibitung No. 29-31 Kelurahan Cicadas Kecamatan Cibeunying Kidul ",0,"11 jam",2,"9 menit",8,"4 jam","0227208284","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"245","RS Edelweiss","Jl. Soekarno Hatta No. 550 Kel. Sekejati Kec. Buahbatu",9,NA,12,NA,9,NA,"02286023000","32","3273",2021-08-16 19:11:15,"Non COVID-19"
"246","RS Umum Daerah Banjar","  Jl. Rumah Sakit No. 5 Kota Banjar",NA,NA,NA,NA,95,NA,"0265744242","32","3279",2021-08-16 19:11:15,"Non COVID-19"
"247","RS Umum Mitra Idaman","Jl. Sudiro W No.57 Kota Banjar",5,NA,6,NA,14,NA,"hotline tidak tersedia","32","3279",2021-08-16 19:11:15,"Non COVID-19"
"248","RS Umum Mawar ","Jl. Panglima Batur ",6,"37 jam",9,"10 jam",11,"10 jam","081352587014","63","6372",2021-08-16 19:11:15,"Non COVID-19"
"249","RS Umum Permata Husada Banjarbaru","Jl. Ir. Pangeran M. Noor No. 50A RT/RW. 004/005, Kel. Sungai Ulin Kec. Banjarbaru Utara",4,"8 jam",9,"8 jam",10,"8 jam","05115912712","63","6372",2021-08-16 19:11:15,"Non COVID-19"
"250","RS Umum Daerah Ulin Banjarmasin","Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan",85,"14 jam",10,"13 jam",197,"13 jam","05113252180","63","6371",2021-08-16 19:11:17,"Non COVID-19"
"251","RS Umum Suaka Insan","Jl. H. Zafri Zamzam 60 Banjarmasin",16,"12 jam",25,"12 jam",7,"12 jam","05113353335","63","6371",2021-08-16 19:11:17,"Non COVID-19"
"252","RS Islam Banjarmasin","Jl. Letjend S. Parman No. 88, Banjarmasin",7,NA,12,NA,9,NA,"05113354896","63","6371",2021-08-16 19:11:17,"Non COVID-19"
"253","RS Umum Daerah Dr. H. Moch. Ansari Saleh","Jl Brigjend H. Hasan Basry No.1, Banjarmasin",3,NA,4,NA,1,NA,"081348034332","63","6371",2021-08-16 19:11:17,"Non COVID-19"
"254","RS Umum Sari Mulia","Jl. Pangeran Antasari No 139 Banjarmasin",11,"8 jam",4,"8 jam",9,"8 jam","05113261491","63","6371",2021-08-16 19:11:17,"Non COVID-19"
"255","RS Umum Daerah Sultan Suriansyah Banjarmasin","Jl. Rantauan Darat RT. 04 RW. 01 Kel. Kelayan Selatan, Kec. Banjarmasin Selatan",NA,NA,NA,NA,17,"10 jam","05116783707","63","6371",2021-08-16 19:11:17,"Non COVID-19"
"256","RS Umum dr. Etty Asharto Batu","Jl. Sajid No 44 Pesanggrahan",3,"11 jam",8,"11 jam",25,"11 jam","(0341) 591054 Ext. 102","35","3579",2021-08-16 19:11:18,"Non COVID-19"
"257","RS Ibu dan Anak Haji","Jl. KH. Agus Salim No. 35 RT. 01 RW. 01 Kel. Sisir, Kec. Batu",8,"10 jam",NA,NA,13,"10 jam","0341591480","35","3579",2021-08-16 19:11:18,"Non COVID-19"
"258","RS Baptis Batu","Jln. Raya Panglima Sudirman No. 33 Desa Tlekung Kec. Junrejo Kota Batu",19,"9 jam",13,"9 jam",13,"9 jam","0341594161","35","3579",2021-08-16 19:11:18,"Non COVID-19"
"259","RS Umum Daerah Kota Bau Bau","Jl. Drs. H. La Ode Manarfa",8,"42 jam",16,"42 jam",42,"42 jam","08114030600","74","7472",2021-08-16 19:11:19,"Non COVID-19"
"260","RS Umum Daerah dr. Chasbullah Abdulmadjid","Jl. Pramuka No. 55 Bekasi",NA,NA,NA,NA,NA,NA,"02188951312","32","3275",2021-08-16 19:11:19,"Non COVID-19"
"261","RS Umum Bella","Jl. Ir. H .Juanda No. 141, Bekasi",8,NA,2,NA,2,NA,"0218801778","32","3275",2021-08-16 19:11:19,"Non COVID-19"
"262","RS Umum Ummi","Jln. Hibrida Raya No. 01 RT 23 RW 08",24,NA,4,NA,14,"4 menit","073624832","17","1771",2021-08-16 19:11:20,"Non COVID-19"
"263","RS Gading Medika","Jl. Citandui No. 34 Kel. Lingkar Barat Kec. Gading Cempaka",NA,NA,NA,NA,NA,NA,"07365500938","17","1771",2021-08-16 19:11:20,"Non COVID-19"
"264","RS Umum Bidadari","Jl Perintis Kemerdekaan No. 174",30,NA,54,NA,29,NA,"085260987773","12","1276",2021-08-16 19:11:20,"Non COVID-19"
"265","RS Katolik Budi Rahayu","Jl. Jend. A. Yani 18 Kota Blitar",6,NA,24,NA,12,NA,"0342801066","35","3572",2021-08-16 19:11:21,"Non COVID-19"
"266","RS Umum Syuhada Haji","Jl. Tanjung No.158 Pakunden Kota Blitar",2,"9 jam",3,"9 jam",10,"9 jam","0342801607","35","3572",2021-08-16 19:11:21,"Non COVID-19"
