"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"132","RS Umum Payangan","Jl. Giri Kesuma BR. Melinggih Payangan Gianyar 80572",3,NA,7,NA,12,NA,"03619088087","51","5104",2021-08-08 18:42:13,"Non COVID-19"
"133","RS Umum Yapika","Jl. Abdul Kadir Dg. Suro No.140 Kel. Samata Kec. Somba Opu",14,NA,37,NA,30,NA,"hotline tidak tersedia","73","7306",2021-08-08 18:42:14,"Non COVID-19"
"134","RS Umum Daerah Ibnu Sina Kab. Gresik","Jl. Dr. Wahidin Sudirohusodo No. 243B Gresik",20,"10 jam",29,"10 jam",28,"10 jam","0313951239","35","3525",2021-08-08 18:42:14,"Non COVID-19"
"135","RS Semen Gresik","Jl. R A Kartini No. 280 Kel. Tlogopatut Kec. Gresik, Kab. Gresik",15,"9 jam",19,"9 jam",31,"9 jam","0313987840","35","3525",2021-08-08 18:42:14,"Non COVID-19"
"136","RS Petrokimia Gresik","Jl. Jend. A. Yani No. 69 Kel. Ngipik, Kec. Ngipik, Kab. Gresik",0,NA,0,NA,6,NA,"0313978658","35","3525",2021-08-08 18:42:14,"Non COVID-19"
"137","RS Muhammadiyah Gresik","Jl. KH. Kholil 88, Kel. Kemuteran, Kec. Gresik",8,NA,1,NA,4,NA,"0313981275","35","3525",2021-08-08 18:42:14,"Non COVID-19"
"138","RS Umum Wates Husada","Jl Raya Wates Utara Kec. Balongpanggang Kab. Gresik",5,"31 jam",3,"31 jam",0,NA,"0317922351","35","3525",2021-08-08 18:42:14,"Non COVID-19"
"139","RS Umum Panti Rahayu","Jl. R Suprapto No.6,Purwodadi",64,NA,28,NA,27,NA,"0292421087","33","3315",2021-08-08 18:42:14,"Non COVID-19"
"140","RS Umum Daerah Wonosari","Jl Taman Bakti No. 06 Wonosari",9,"11 menit",18,"11 menit",38,"11 menit","0274391007","34","3403",2021-08-08 18:42:14,"Non COVID-19"
"141","RS Umum Panti Rahayu","Jl Wonosari-Ponjong Km 7 Kelor Karangmojo Gunungkidul",2,NA,2,NA,4,NA,"02742901454","34","3403",2021-08-08 18:42:14,"Non COVID-19"
"142","RS Umum PKU Muhammadiyah Wonosari","Jalan Lingkar Utara Kemorosari II, Piyaman Wonosari Gunungkidul DIY",0,"11 menit",3,"11 menit",8,"11 menit","hotline tidak tersedia","34","3403",2021-08-08 18:42:14,"Non COVID-19"
"143","RS Umum Daerah Saptosari","Karang Jetis Saptosari Gunungkidul",0,"11 menit",6,"11 menit",2,"11 menit","02742910827","34","3403",2021-08-08 18:42:14,"Non COVID-19"
"144","RS Umum Ceria","Jl. Jend. Sudirman No. 10 Hamalau Kandangan",8,"42 jam",15,"42 jam",5,"42 jam","051723865","63","6306",2021-08-08 18:42:15,"Non COVID-19"
"145","RS Umum Daerah Daha Sejahtera"," Jl Pihanin Raya, Desa Pihanin Kecamatan Daha Selatan Kabupaten Hulu Sungai Selatan",NA,NA,NA,NA,10,"32 jam","0811501120","63","6306",2021-08-08 18:42:15,"Non COVID-19"
"146","RS Umum Daerah  H Damanhuri Barabai","        Jl. Murakata No. 4 Barabai",11,NA,11,NA,43,NA,"085249808800","63","6307",2021-08-08 18:42:16,"Non COVID-19"
"147","RS Umum Pertamina Balongan Indramayu","Jl. Bumi Patra No. 1 Komplek Perum Pertamina Indramayu.",2,NA,12,NA,11,NA,"08112288545","32","3212",2021-08-08 18:42:16,"Non COVID-19"
"148","RS Umum Daerah Mursid Ibnu Syafiuddin","Jl. Raya Krangkeng Km. 28 Kecamatan Krangkeng",NA,NA,NA,NA,15,NA,"081294060900","32","3212",2021-08-08 18:42:16,"Non COVID-19"
"149","RS Syahid Al Irsyad","Jl. Jendral Sudirman No. 240",NA,NA,5,"9 jam",NA,NA,"081313113797","32","3212",2021-08-08 18:42:16,"Non COVID-19"
"150","RS Mitra Plumbon Indramayu","Jl. By Pass Jalan Baru Desa Ujungaris Kec. Widasari Kab. Indramayu",7,"11 jam",12,"11 jam",25,"11 jam","02347142333","32","3212",2021-08-08 18:42:16,"Non COVID-19"
"151","RS Umum Daerah Dr. Soebandi","Jl. Dr. Soebandi No.124, Jember",11,NA,15,NA,64,NA,"0331487441","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"152","RS Perkebunan PTPN X (Persero) Jember","Jl. Bedadung No.2 ",2,NA,2,NA,9,NA,"08113510033","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"153","RS Tk. III Baladhika Husada Jember","Jl. PB Sudirman No. 45 Jember",11,"12 jam",12,"12 jam",14,"12 jam","0331484674","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"154","RS Paru Jember","Jl. Nusa Indah No. 28 Jember",5,"9 jam",9,"9 jam",10,"9 jam","0331411781","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"155","RS Utama Husada Jember","Jl. Manggar No.134 Tegalsari, Ambulu Jember",9,NA,NA,NA,49,NA,"0336881186","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"156","RS Gigi dan Mulut Fakultas Kedokteran Gigi Jember","Jl. Kalimantan No. 37 Jember",4,NA,NA,NA,NA,NA,"0331325041","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"157","RS Daerah Kalisat Jember"," Jl. M.H.Thamrin No.31 Kalisat Jember",NA,NA,NA,NA,25,NA,"0331593997","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"158","RS Daerah Balung Jember","Jl. Rambipuji nomor 19, Balung Jember",9,"9 jam",19,"9 jam",43,"9 jam","0336621595","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"159","RS Bina Sehat Jember","Jl. Jayanegara 7 Kaliwates Jember",16,"42 menit",23,"42 menit",26,"42 menit","0331422701","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"160","RS Umum Citra Husada Jember","jl. Teratai No. 22 Jember",10,NA,24,NA,21,NA,"0331486200","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"161","RS Ibu dan Anak Srikandi IBI Jember","Jl. KH Agus Salim No. 20",7,NA,10,"9 jam",4,"9 jam","0331335290","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"162","RS Kaliwates Jember","Jl. Diah Pitaloka Nomor 4 Jember",0,NA,5,"10 jam",25,"10 jam","0331483505","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"163","RS Siloam Jember","Jl. Gajah Mada 104 Kelurahan Jember Kidul Kecamatan Kaliwates",13,"13 jam",12,"13 jam",24,"13 jam","03312861900","35","3509",2021-08-08 18:42:17,"Non COVID-19"
"164","RS Umum Daerah Negara","  Jl. Wijaya Kusuma 17 Negara",17,"8 menit",26,"8 menit",59,"8 menit","036541006","51","5101",2021-08-08 18:42:18,"Non COVID-19"
"165","RS Umum Daerah Kelet Provinsi Jawa Tengah","Jl. Raya Kelet KM 33 Jepara",7,"40 menit",7,"40 menit",68,"40 menit","0291597002","33","3320",2021-08-08 18:42:18,"Non COVID-19"
"166","RS Umum Graha Husada","Jl. MH. Thamrin No. 14 Jepara",15,NA,8,NA,28,NA,"0291592067","33","3320",2021-08-08 18:42:18,"Non COVID-19"
"167","RS Umum Islam Jombang","Jl. Brig. Kretarto 22 A Jombang",7,NA,2,NA,7,NA,"0321860074","35","3517",2021-08-08 18:42:18,"Non COVID-19"
"168","RS Al-Azis","Jl Raya Tembelang, Kec. Tembelang Kab. Jombang",10,"34 jam",9,NA,10,NA,"0321853757","35","3517",2021-08-08 18:42:18,"Non COVID-19"
"169","RS Umum Daerah Dr. H. Soemarno Sosroaatmojo","Jl. Tambun Bungai  No. 16 Kuala Kapuas",7,"30 menit",15,"30 menit",31,"30 menit","051321653","62","6203",2021-08-08 18:42:19,"Non COVID-19"
"170","RS Umum Daerah dr. A. Diponegoro Putussibau","Jl. Kom Yos Sudarso No.42 Putussibau",NA,NA,47,NA,13,NA,"hotline tidak tersedia","61","6108",2021-08-08 18:42:19,"Non COVID-19"
"171","RS Umum Daerah Karanganyar","Jl. Laksda Yos Sudarso Karanganyar",21,NA,34,"34 jam",33,NA,"0271 495673/495025 ext 118","33","3313",2021-08-08 18:42:19,"Non COVID-19"
"172","RS Umum Mojosongo 2","Jln. Nusa Indah , Randurejo, Ngringo, Jaten",4,NA,7,NA,7,NA,"0271822152 ","33","3313",2021-08-08 18:42:19,"Non COVID-19"
"173","RS Umum Daerah Karawang"," Jl. Galuh Mas Raya No.1, Sukaharja, Teluk Jambe, Karawang",7,NA,31,NA,29,NA,"0267640118","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"174","RS Umum Bayukarta","Jl. Kertabumi No.44 Karawang",8,NA,4,NA,10,NA,"0267401817","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"175","RS Umum Saraswati","Jl. Jend. Ahmad Yani No.27, Cikampek, Kab. Karawang",5,NA,8,NA,18,NA,"081296078669","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"176","RS Umum Delima Asih Sisma Medika","Jl. Wirasaba No.54, Johar - Karawang",3,"11 jam",12,"11 jam",7,"11 jam","0267403073","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"177","RS Umum Citra Sari Husada","Jl. Raya Kosambi -Telaga Sari Km.3 Klari, Karawang ",0,NA,15,"1 menit",14,NA,"02678617972","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"178","RS Umum Mitra Family","Jl. Raya Galuh Mas RT/RW 002/005, Desa Sukaharja, Kecamatan Teluk Jambe Timur",2,NA,5,NA,7,NA,"02678458328","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"179","RS Ibu dan Anak Sentul","Jl. A. Yani No 16 Sentul Cikampek Karawang",3,"33 jam",2,"33 jam",12,"33 jam","02648389060","32","3215",2021-08-08 18:42:20,"Non COVID-19"
"180","RS Umum Efarina Etaham","Jl Djamin Ginting, Berastagi - Desa Raya, Kab. Karo",31,NA,49,NA,50,"41 jam","081360183452","12","1211",2021-08-08 18:42:20,"Non COVID-19"
"181","RS Umum Daerah Sultan Muhammad Jamaludin I","Jl. Provinsi Sukadana, Teluk Batang, Dusun Senebing RT. 03/ RW.1 Desa Harapan Mulia Kecamatan Su",NA,NA,NA,NA,18,"9 jam","05343031475","61","6111",2021-08-08 18:42:20,"Non COVID-19"
"182","RS Umum Daerah dr. Soedirman Kabupaten Kebumen","Jl. Lingkar Selatan, Muktisari Kebumen",14,"9 jam",13,"9 jam",42,"9 jam","02873873318","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"183","RS Umum Permata Medika Kebumen","JL. INDRAKILA NO.17",6,"41 menit",4,"41 menit",0,"41 menit","02873870779","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"184","RS Umum Palang Biru Gombong","Jl. Yos Sudarso Timur Desa Kedungpuji Gombong",17,NA,13,NA,21,NA,"0287471290","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"185","RS Umum Wijayakusuma","Jl. Gelatik No.1 Panjer, Kebumen",2,"12 jam",9,"12 jam",3,"12 jam","0287381954","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"186","RS Umum Purbowangi","Jl. Yos Sudarso Barat No.1 Gombong",1,"11 jam",3,"11 jam",14,"11 jam","0287471080","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"187","RS Umum PKU Muhammadiyah Sruweng","Jl. Raya Sruweng No.5 Sruweng Kebumen",13,"12 menit",17,"12 menit",32,"12 menit","02876601061","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"188","RS Umum Purwogondo"," Jl. Puring Km.8, Kalipurwo Kuwarasan Kebumen ",NA,NA,5,"41 menit",1,"41 menit","0287472588","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"189","RS Umum PKU Muhammadiyah Petanahan Kebumen","Jl. Daendels, KM-1, Kec.Petanahan.",2,"41 menit",3,"41 menit",3,"41 menit","02876655285","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"190","RS Umum Muhammadiyah Kutowinangun ","Jl. Pemuda No 12 Kutowinangun",6,"41 menit",NA,NA,4,"3 jam","0287661137","33","3305",2021-08-08 18:42:21,"Non COVID-19"
"191","RS Umum Charlie Hospital","Dusun Balak RT 001 RW 006 Desa Ngabean Kec. Boja Kab. Kendal",13,"35 jam",10,"35 jam",10,"35 jam","02486005000","33","3324",2021-08-08 18:42:21,"Non COVID-19"
"192","RS Umum Daerah Kepahiang","Jl. Lintas Kepahiang-Bengkulu KM 03 Desa Tebat Monok Kepahiang",7,NA,19,NA,80,NA,"081368083882","17","1708",2021-08-08 18:42:22,"Non COVID-19"
"193","RS Umum Daerah  Kabupaten Kepulauan Meranti","Jl Dorak",16,NA,23,NA,40,NA,"085363965633","14","1410",2021-08-08 18:42:22,"Non COVID-19"
"194","RS Umum Daerah Sanana","Jl. Dr. Sibarani - Desa Falahu Kecamatan Sanana Kabupaten Kep. Sula",12,"33 jam",9,"33 jam",22,"33 jam","092921833","82","8203",2021-08-08 18:42:23,"Non COVID-19"
"195","RS Umum Daerah Mayjen H. A. Thalib","Jl. Basuki Rahmat Sungai Penuh Kabupaten Kerinci",13,"33 jam",5,"33 jam",14,"33 jam","074821118","15","1501",2021-08-08 18:42:23,"Non COVID-19"
"196","RS Umum Pusat Dr. Soeradji Tirtonegoro","Jl. KRT. Suraji Tirtonegoro No.1, Klaten",NA,NA,33,NA,NA,NA,"0272321020","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"197","RS Jiwa Daerah Dr. RM. Soedjarwadi","Jalan Ki Pandanaran Km. 2, Klaten",3,NA,3,NA,37,NA,"0272321435","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"198","RS Umum Islam Klaten","Jl. Raya Klaten Solo KM 4,Klaten",7,"33 jam",15,"33 jam",28,"33 jam","0272322252","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"199","RS Umum Cakra Husada","Jl. Merbabu No. 7,Klaten",7,NA,12,NA,9,NA,"0272321123","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"200","RS Khusus Bedah Diponegoro","Jl. Diponegoro No.21,Klaten",7,NA,9,NA,26,NA,"0272325127","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"201","RS Umum PKU Muhammadiyah Delanggu","Jln Raya Delanggu Utara No 19 Delanggu Klaten",4,NA,5,NA,34,NA,"0272551051","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"202","RS Umum Islam Cawas Klaten","Jl. Raya Tugu-Cawas Klaten ",8,"13 menit",1,"13 menit",9,"13 menit","02723359222","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"203","RS Umum PKU Muhammadiyah Jatinom Klaten","Jl.Raya Jatinom-Klaten KM 01, Gendaren, Jatinom, Klaten",NA,NA,11,"kurang dari 1 menit",41,"kurang dari 1 menit","0272337334","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"204","RS Umum Mitra Keluarga Husada Klaten","Jl.  Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten",1,"12 jam",0,"12 jam",13,"12 jam","0272898333","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"205","RS Umum Daerah Bagas Waras","  Jalan Ir. Soekarno Km 2 Buntalan Klaten ",NA,NA,NA,NA,12,"34 jam","0272335966","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"206","RS PKU Muhammadiyah Pedan","Jl. Pedan-Cawas KM. 01 Sobayan Pedan Klaten",6,"9 jam",12,"9 jam",18,"9 jam","0272897796 ","33","3310",2021-08-08 18:42:24,"Non COVID-19"
"207","RS Umum Daerah Klungkung","Jl. Flamboyan No. 40 Semarapura",2,"9 jam",6,"33 jam",20,"9 jam","036621172","51","5105",2021-08-08 18:42:24,"Non COVID-19"
"208","RS Umum Daerah Konawe Selatan"," Jl. Poros Andoolo No. 1",11,"41 jam",11,"41 jam",24,"41 jam","082344444830","74","7405",2021-08-08 18:42:25,"Non COVID-19"
"209","RS Tk. II Prof. dr. J. A. Latumeten","Jl. Dr. Tamaela No. 2 Ambon",4,"14 jam",0,"14 jam",22,"14 jam","hotline tidak tersedia","81","8171",2021-08-08 18:42:25,"Non COVID-19"
"210","RSKD Provinsi Maluku","Jl. Laksdya Leo Wattimena Ambon",3,NA,3,NA,59,"11 jam","hotline tidak tersedia","81","8171",2021-08-08 18:42:25,"Non COVID-19"
"211","RS Siloam Ambon","Jl. Sultan Hasanuddin RT. 005 RW. 005 Kel. Hative kecil Kec. Sirimau",NA,NA,NA,NA,NA,NA,"09113811900","81","8171",2021-08-08 18:42:25,"Non COVID-19"
"212","RS Tk. II Dr. R. Hardjanto","Jl. Tanjungpura VI Balikpapan",8,"9 jam",7,"9 jam",18,"33 jam","0542414333","64","6471",2021-08-08 18:42:26,"Non COVID-19"
"213","RS Ibu dan Anak Sayang Ibu","Jl. Wain No.33 Kebun Sayur Balikpapan",2,NA,9,NA,4,NA,"05428506629 ","64","6471",2021-08-08 18:42:26,"Non COVID-19"
"214","RS Umum Balikpapan Baru","Jl. MT.Haryono Komplek Perumahan Balikpapan Baru Blok A.3A No.7-9",7,"35 jam",8,"35 jam",NA,NA,"0542877330","64","6471",2021-08-08 18:42:26,"Non COVID-19"
"215","RS Umum Daerah  Dr. Zainoel Abidin","Jl. Tgk Daud Beureueh, NO. 108 B. Aceh",37,"28 menit",55,"28 menit",183,"28 menit","065134571","11","1171",2021-08-08 18:42:26,"Non COVID-19"
"216","RS Bhayangkara Banda Aceh","Jl. Cut Nyak Dhien No. 23, Lamteumen Barat Banda Aceh",122,NA,226,NA,388,NA,"065141470","11","1171",2021-08-08 18:42:26,"Non COVID-19"
"217","RS Umum Daerah Dr H Abdul Moeloek","Jl. Dr. Rivai 6,Penengahan B.Lampung",23,"3 menit",45,"3 menit",128,"3 menit","0721703312","18","1871",2021-08-08 18:42:26,"Non COVID-19"
"218","RS Jiwa Bandar Lampung","Jl. Raya Gd.Tataan KM 13 Bandar Lampung",13,"34 jam",36,"34 jam",61,"34 jam","081279521234","18","1871",2021-08-08 18:42:26,"Non COVID-19"
"219","RS Ibu dan Anak Restu Bunda","Jl. KH. Hasyim Ashari No.73, Teluk Betung",4,NA,6,NA,8,NA,"0895606099815","18","1871",2021-08-08 18:42:26,"Non COVID-19"
"220","RS Ibu dan Anak Santa Anna","Jl.Hasanuddin no.27 Telukbetung",2,"34 jam",1,"34 jam",4,"34 jam","081278947422","18","1871",2021-08-08 18:42:26,"Non COVID-19"
"221","RS Umum Pusat Dr. Hasan Sadikin","Jl. Pasteur No. 38 Bandung",29,"11 menit",27,"11 menit",139,"11 menit","0222551189","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"222","RS Umum Immanuel Bandung","Jl. Kopo 161 Bandung",2,NA,11,NA,44,NA,"081312620066","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"223","RS Umum Santo Yusup","Jl. Cikutra No. 7 Kota Bandung",27,NA,13,NA,16,NA,"0227202420","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"224","RS Umum Muhammadiyah","Jl. K.H. Ahmad Dahlan No.53 Bandung",14,NA,33,NA,26,NA,"0227301062","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"225","RS Umum Bungsu","Jl. Veteran No. 6 Bandung",1,NA,6,NA,17,"11 jam","0224231695","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"226","RS Ibu dan Anak Limijati","Jl. LLRE. Martadinata No. 39 Kota Bandung",6,NA,12,NA,10,NA,"0224207770 ","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"227","RS Khusus Mata Cicendo","Jl. Cicendo No.4 Bandung",23,"12 menit",12,"12 menit",24,"12 menit","0224231280","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"228","RS Paru Dr. H. A. Rotinsulu","Jl. Bukit Jarian No. 40 Bandung",NA,NA,1,"9 menit",NA,NA,"022-203446 Ext. 225","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"229","RS Ibu dan Anak Kota Bandung","Jl. KH. Wahid Hasyim No. 311 Bandung",8,NA,18,NA,31,NA,"02286037777","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"230","RS Umum Daerah Kota Bandung","Jl. Rumah Sakit 22 Ujung Berung, Kota Bandung",0,"18 jam",11,"18 jam",8,"18 jam","0227800017","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"231","RS Umum Al-Islam Bandung","Jl. Soekarno. Hatta 644 Bandung",1,"10 jam",2,"10 jam",6,"10 jam","082213745569","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"232","RS Umum Santosa Hospital Bandung Central","Jl. Kebon Jati No.38,Bandung",22,NA,11,NA,14,NA,"087822773207","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"233","RS Ibu dan Anak Melinda ","Jl. Pajajaran No.46 Kel Pasirkaliki, Kec. Cicendo, Kota Bandung",0,NA,4,NA,2,NA,"0224222788","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"234","RS Ibu dan Anak Harapan Bunda Bandung","Jl. Pluto Raya Blok C Margahayu Raya, Buah Batu, Kota Bandung",6,"41 menit",4,"4 jam",6,"3 jam","0227506490","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"235","RS Ibu dan Anak Al Islam ","Jl. Awibitung No. 29-31 Kelurahan Cicadas Kecamatan Cibeunying Kidul ",0,"28 jam",1,"1 jam",6,"18 jam","0227208284","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"236","RS Edelweiss","Jl. Soekarno Hatta No. 550 Kel. Sekejati Kec. Buahbatu",9,NA,13,NA,11,NA,"02286023000","32","3273",2021-08-08 18:42:27,"Non COVID-19"
"237","RS Umum Daerah Banjar","  Jl. Rumah Sakit No. 5 Kota Banjar",NA,NA,NA,NA,97,NA,"0265744242","32","3279",2021-08-08 18:42:27,"Non COVID-19"
"238","RS Umum Mitra Idaman","Jl. Sudiro W No.57 Kota Banjar",7,NA,10,NA,15,NA,"hotline tidak tersedia","32","3279",2021-08-08 18:42:27,"Non COVID-19"
"239","RS Umum Mawar ","Jl. Panglima Batur ",6,"15 jam",9,"15 jam",8,"15 jam","081352587014","63","6372",2021-08-08 18:42:27,"Non COVID-19"
"240","RS Umum Daerah Ulin Banjarmasin","Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan",97,"15 jam",10,"15 jam",197,"15 jam","05113252180","63","6371",2021-08-08 18:42:28,"Non COVID-19"
"241","RS Umum Suaka Insan","Jl. H. Zafri Zamzam 60 Banjarmasin",12,"11 jam",28,"11 jam",7,"11 jam","05113353335","63","6371",2021-08-08 18:42:28,"Non COVID-19"
"242","RS Islam Banjarmasin","Jl. Letjend S. Parman No. 88, Banjarmasin",6,NA,14,NA,3,NA,"05113354896","63","6371",2021-08-08 18:42:28,"Non COVID-19"
"243","RS Umum Daerah Dr. H. Moch. Ansari Saleh","Jl Brigjend H. Hasan Basry No.1, Banjarmasin",10,NA,12,"40 jam",6,NA,"081348034332","63","6371",2021-08-08 18:42:28,"Non COVID-19"
"244","RS Umum Sari Mulia","Jl. Pangeran Antasari No 139 Banjarmasin",16,"9 jam",5,"9 jam",9,"9 jam","05113261491","63","6371",2021-08-08 18:42:28,"Non COVID-19"
"245","RS Ibu dan Anak Annisa","Jl Jafri Zamzam No 56 RT  33 Banjarmasin",7,NA,6,NA,16,NA,"05114364375","63","6371",2021-08-08 18:42:28,"Non COVID-19"
"246","RS Umum dr. Etty Asharto Batu","Jl. Sajid No 44 Pesanggrahan",3,"40 jam",5,"40 jam",26,"40 jam","085233106448","35","3579",2021-08-08 18:42:28,"Non COVID-19"
"247","RS Punten","Jl. Kenanga No. 300 Bulukerto Kecamatan Bumiaji Kota Batu",7,"33 jam",14,"33 jam",13,"32 jam","08179009300","35","3579",2021-08-08 18:42:28,"Non COVID-19"
"248","RS Baptis Batu","Jln. Raya Panglima Sudirman No. 33 Desa Tlekung Kec. Junrejo Kota Batu",8,"8 jam",23,"8 jam",21,"8 jam","0341594161","35","3579",2021-08-08 18:42:28,"Non COVID-19"
"249","RS Umum Daerah Kota Bau Bau","Jl. Drs. H. La Ode Manarfa",9,"17 jam",17,"17 jam",41,"17 jam","08114030600","74","7472",2021-08-08 18:42:28,"Non COVID-19"
"250","RS Umum Daerah dr. Chasbullah Abdulmadjid","Jl. Pramuka No. 55 Bekasi",NA,NA,NA,NA,NA,NA,"02188951312","32","3275",2021-08-08 18:42:29,"Non COVID-19"
"251","RS Umum Pondok Gede","Jl. Raya Jatiwaringin 1 RT 01 RW 11 Kel. Jatiwaringin Kec. Pondok gede",NA,NA,9,"41 jam",11,"41 jam","085213529991","32","3275",2021-08-08 18:42:29,"Non COVID-19"
"252","RS Umum Bella","Jl. Ir. H .Juanda No. 141, Bekasi",8,NA,6,NA,5,NA,"0218801778","32","3275",2021-08-08 18:42:29,"Non COVID-19"
"253","RS Umum Ummi","Jln. Hibrida Raya No. 01 RT 23 RW 08",23,NA,3,NA,16,"1 menit","073624832","17","1771",2021-08-08 18:42:29,"Non COVID-19"
"254","RS Rafflesia Bengkulu","Jl. Mahoni No.10 Kelurahan Padang Jati Kecamatan Ratu Samban Kota Bengkulu",18,"33 jam",8,"34 jam",9,"34 jam","073621710","17","1771",2021-08-08 18:42:29,"Non COVID-19"
"255","RS Umum Bidadari","Jl Perintis Kemerdekaan No. 174",29,NA,55,NA,36,NA,"085260987773","12","1276",2021-08-08 18:42:29,"Non COVID-19"
"256","RS Katolik Budi Rahayu","Jl. Jend. A. Yani 18 Kota Blitar",6,NA,21,NA,13,NA,"0342801066","35","3572",2021-08-08 18:42:30,"Non COVID-19"
"257","RS Umum Syuhada Haji","Jl. Tanjung No.158 Pakunden Kota Blitar",3,"34 jam",10,"34 jam",7,"34 jam","0342801607","35","3572",2021-08-08 18:42:30,"Non COVID-19"
"258","RS Umum Aminah","Jl.Veteran No.39 Kelurahan Kepanjen Kidul Kota Blitar",11,NA,18,NA,22,"26 menit","0342816304","35","3572",2021-08-08 18:42:30,"Non COVID-19"
"259","RS Islam Aminah","Jl. Kenari No. 54 Blitar",4,NA,6,NA,14,NA,"0342801662","35","3572",2021-08-08 18:42:30,"Non COVID-19"
"260","RS Umum Ummi","Jl. Empang II No. 2 Bogor Selatan Kota Bogor",1,NA,4,NA,4,NA,"087827036712 ","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"261","RS Ibu dan Anak Sawojajar","Jl. Sawojajar No, 9 Bogor Tengah Kota Bogor",1,"17 jam",2,"17 jam",13,"17 jam","087778324371","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"262","RS Umum Siloam Hospitals Bogor","Jl. Pajajaran No. 27 Bogor Tengah, Kota Bogor",10,"15 jam",NA,NA,18,"15 jam","02518303900","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"263","RS Jiwa dr. H. Marzoeki Mahdi","Jl. dr. Sumeru No.114 Kota Bogor",6,NA,31,NA,190,NA,"8310611","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"264","RS Umum Daerah Kota Bogor"," Jl. Dr. Sumeru 120 Kota Bogor",17,"10 jam",7,"10 jam",50,"10 jam","02518312292","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"265","RS Umum Hermina Bogor","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor",19,"11 jam",19,"11 jam",17,"11 jam","02518382525","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"266","RS Umum Melania","Jl. Pahlawan No.91, Kota Bogor",9,NA,13,"10 jam",19,"10 jam","02518321196","32","3271",2021-08-08 18:42:30,"Non COVID-19"
"267","RS Umum Bhayangkara Tk IV Bogor","Jl. Kapten Muslihat No. 18 Paledang Bogor Tengah Kota Bogor",2,"10 jam",1,"10 jam",NA,NA," 02518348987","32","3271",2021-08-08 18:42:30,"Non COVID-19"
