"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"131","RS Grandmed ","Jl Medan km. 25 no. 66 Lubuk Pakam",24,"38 jam",8,"38 jam",10,"38 jam","085358431190","12","1212",2021-08-11 22:02:23,"Non COVID-19"
"132","RS Umum Daerah Sunan Kalijaga"," Jl. Sultan Fatah No. 669/50,Demak",34,NA,1,NA,49,NA,"0291685018","33","3321",2021-08-11 22:02:24,"Non COVID-19"
"133","RS Umum Islam NU Demak","Jl. Jogoloyo No.9, Kec. Wonosalam, Demak",7,"34 jam",6,"34 jam",19,"34 jam","02916904000","33","3321",2021-08-11 22:02:24,"Non COVID-19"
"134","RS Umum Pelita Anugerah","Jl. Raya Bandung Rejo Km 11,5, Mranggen Demak",9,NA,29,NA,7,NA,"0246725555","33","3321",2021-08-11 22:02:24,"Non COVID-19"
"135","RS Umum Daerah Sultan Fatah Karangawen Demak","Jl. Raya Semarang Purwodadi KM. 21 No. 107 Karangawen Demak",0,NA,15,NA,28,NA,"02476602154","33","3321",2021-08-11 22:02:24,"Non COVID-19"
"136","RS Hj. Fatimah Sulhan PKU Muhammadiyah Demak","Jl. Sultan Hadiwijaya No. 18 Mangunjiwan",12,NA,8,NA,18,NA,"hotline tidak tersedia","33","3321",2021-08-11 22:02:24,"Non COVID-19"
"137","RS Pratama Manggelewa","Jl. Lintas Calabai Desa Doromelo Kecamatan Manggelewa Kabupaten Dompu",NA,NA,NA,NA,33,"15 jam","hotline tidak tersedia","52","5205",2021-08-11 22:02:24,"Non COVID-19"
"138","RS Umum Daerah Pendau Tambu Kab Donggala","Jl. Mapane Tambu. Kec. Baselang",16,"11 jam",25,"11 jam",20,"11 jam","085341298597","72","7205",2021-08-11 22:02:24,"Non COVID-19"
"139","RS Umum Daerah Kabupaten Empat Lawang"," Jl. Noerdin Pandji Km 5 Kel. Tanjung Kupang Kec. Tebing Tinggi Kab.empat Lawang",11,NA,16,NA,31,NA,"07027321500","16","1611",2021-08-11 22:02:24,"Non COVID-19"
"140","RS Umum Daerah Fakfak","Jl. Jend Sudirman Fak Fak",7,"11 jam",7,"11 jam",36,"11 jam","082199455159","91","9101",2021-08-11 22:02:25,"Non COVID-19"
"141","RS Umum Intan Husada","Jl. Suherman Nomor 72 Desa Tarogong Kec. Tarogong Kidul",14,"13 jam",2,"13 jam",8,"13 jam","02622247769","32","3205",2021-08-11 22:02:30,"Non COVID-19"
"142","RS Medina","Jl. Raya Wanaraja No. 500 RT. 004 RW. 008 Desa Cinunuk Kec. Wanaraja",NA,NA,NA,NA,5,NA,"hotline tidak tersedia","32","3205",2021-08-11 22:02:30,"Non COVID-19"
"143","RS Umum Muhammad Ali Kasim","Jl.Pangur-Sangir, Kec Dabun Gelang",18,NA,NA,NA,55,NA,"081360082884","11","1113",2021-08-11 22:02:30,"Non COVID-19"
"144","RS Umum Daerah Sanjiwani Gianyar","    Jl. Ciung Wenara No.2 Gianyar",NA,NA,NA,NA,NA,NA,"0361943524","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"145","RS Umum Premagana","Jl. Hyang Sangsi No.2 Komp.Perumahan Chandra Ayu Br. Tubuh,Batubulan,Sukawati - Gianyar",9,"16 jam",4,"16 jam",2,"16 jam","0361296389","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"146","RS Umum Ganesha","Jl Raya Celuk Sukawati",12,"38 jam",1,"38 jam",0,"38 jam","03614710059","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"147","RS Umum Ari Canti","Jl. Raya Mas Ubud, Kab.Gianyar",0,NA,1,NA,2,NA,"0361974573","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"148","RS Umum Famili Husada","Jl. Astina Timur No. 8A Samplangan, Kecamatan Gianyar, Kabupaten Gianyar",0,NA,0,NA,0,NA,"03618493344","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"149","RS Umum Kasih Ibu Saba","Jl. Raya Pantai Saba No. 9, Saba, Blahbatuh, Gianyar (80581)",5,"38 jam",4,"38 jam",13,"38 jam","03613003333","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"150","RS Umum Payangan","Jl. Giri Kesuma BR. Melinggih Payangan Gianyar 80572",3,NA,6,NA,11,NA,"03619088087","51","5104",2021-08-11 22:02:30,"Non COVID-19"
"151","RS Umum Daerah dr. M. Mohammad Dunda","Jl. Achmad A. Wahab (eks Ahmad Yani No. 53) Limboto Gorontalo",NA,NA,NA,NA,0,"37 jam","085240773022","75","7502",2021-08-11 22:02:30,"Non COVID-19"
"152","RS Umum Yapika","Jl. Abdul Kadir Dg. Suro No.140 Kel. Samata Kec. Somba Opu",14,NA,39,NA,30,NA,"hotline tidak tersedia","73","7306",2021-08-11 22:02:30,"Non COVID-19"
"153","RS Umum Daerah Ibnu Sina Kab. Gresik","Jl. Dr. Wahidin Sudirohusodo No. 243B Gresik",18,"1 jam",29,"1 jam",23,"1 jam","0313951239","35","3525",2021-08-11 22:02:31,"Non COVID-19"
"154","RS Semen Gresik","Jl. R A Kartini No. 280 Kel. Tlogopatut Kec. Gresik, Kab. Gresik",14,"9 jam",18,"9 jam",24,"9 jam","0313987840","35","3525",2021-08-11 22:02:31,"Non COVID-19"
"155","RS Petrokimia Gresik","Jl. Jend. A. Yani No. 69 Kel. Ngipik, Kec. Ngipik, Kab. Gresik",0,NA,0,NA,4,NA,"0313978658","35","3525",2021-08-11 22:02:31,"Non COVID-19"
"156","RS Muhammadiyah Gresik","Jl. KH. Kholil 88, Kel. Kemuteran, Kec. Gresik",8,NA,1,NA,4,NA,"0313981275","35","3525",2021-08-11 22:02:31,"Non COVID-19"
"157","RS Umum Wates Husada","Jl Raya Wates Utara Kec. Balongpanggang Kab. Gresik",5,"35 jam",1,"35 jam",3,NA,"0317922351","35","3525",2021-08-11 22:02:31,"Non COVID-19"
"158","RS Fathma Medika","JL. PENDOPO NO. 45, SEMBAYAT, MANYAR",3,"13 jam",4,"13 jam",7,"13 jam","0313943500","35","3525",2021-08-11 22:02:31,"Non COVID-19"
"159","RS Umum Daerah Dr. R.Soedjati Soemodiardjo"," Jl. D.I Panjaitan 36,Purwodadi - Grobogan 58111",11,"38 jam",12,"38 jam",14,"38 jam","0292424025","33","3315",2021-08-11 22:02:31,"Non COVID-19"
"160","RS Umum Panti Rahayu","Jl. R Suprapto No.6,Purwodadi",59,NA,21,NA,23,NA,"0292421087","33","3315",2021-08-11 22:02:31,"Non COVID-19"
"161","RS Umum Daerah Wonosari","Jl Taman Bakti No. 06 Wonosari",5,"2 menit",16,"2 menit",37,"2 menit","0274391007","34","3403",2021-08-11 22:02:32,"Non COVID-19"
"162","RS Umum PKU Muhammadiyah Wonosari","Jalan Lingkar Utara Kemorosari II, Piyaman Wonosari Gunungkidul DIY",4,"2 menit",5,"2 menit",11,"2 menit","hotline tidak tersedia","34","3403",2021-08-11 22:02:32,"Non COVID-19"
"163","RS Umum Daerah Saptosari","Karang Jetis Saptosari Gunungkidul",0,"2 menit",6,"2 menit",2,"2 menit","02742910827","34","3403",2021-08-11 22:02:32,"Non COVID-19"
"164","RS Umum Ceria","Jl. Jend. Sudirman No. 10 Hamalau Kandangan",8,"37 jam",15,"37 jam",5,"37 jam","051723865","63","6306",2021-08-11 22:02:33,"Non COVID-19"
"165","RS Umum Daerah  H Damanhuri Barabai","        Jl. Murakata No. 4 Barabai",14,NA,15,NA,36,NA,"085249808800","63","6307",2021-08-11 22:02:33,"Non COVID-19"
"166","RS Umum Bhayangkara Indramayu"," Jl. Raya Pantura Km.73-75 Losarang - Indramayu",6,NA,2,NA,22,NA,"083148705782","32","3212",2021-08-11 22:02:34,"Non COVID-19"
"167","RS Umum Pertamina Balongan Indramayu","Jl. Bumi Patra No. 1 Komplek Perum Pertamina Indramayu.",1,NA,12,NA,11,NA,"08112288545","32","3212",2021-08-11 22:02:34,"Non COVID-19"
"168","RS Umum Daerah Mursid Ibnu Syafiuddin","Jl. Raya Krangkeng Km. 28 Kecamatan Krangkeng",NA,NA,NA,NA,15,NA,"081294060900","32","3212",2021-08-11 22:02:34,"Non COVID-19"
"169","RS Syahid Al Irsyad","Jl. Jendral Sudirman No. 240",NA,NA,5,"13 jam",NA,NA,"081313113797","32","3212",2021-08-11 22:02:34,"Non COVID-19"
"170","RS Mitra Plumbon Indramayu","Jl. By Pass Jalan Baru Desa Ujungaris Kec. Widasari Kab. Indramayu",10,"15 jam",24,"15 jam",15,"15 jam","02347142333","32","3212",2021-08-11 22:02:34,"Non COVID-19"
"171","RS Umum Daerah Dr. Soebandi","Jl. Dr. Soebandi No.124, Jember",11,NA,17,NA,69,NA,"0331487441","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"172","RS Perkebunan PTPN X (Persero) Jember","Jl. Bedadung No.2 ",0,NA,1,NA,10,NA,"08113510033","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"173","RS Tk. III Baladhika Husada Jember","Jl. PB Sudirman No. 45 Jember",22,"12 jam",18,"13 jam",13,"13 jam","0331484674","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"174","RS Paru Jember","Jl. Nusa Indah No. 28 Jember",6,"12 jam",12,"12 jam",10,"37 jam","0331411781","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"175","RS Utama Husada Jember","Jl. Manggar No.134 Tegalsari, Ambulu Jember",9,NA,16,NA,50,NA,"0336881186","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"176","RS Gigi dan Mulut Fakultas Kedokteran Gigi Jember","Jl. Kalimantan No. 37 Jember",4,NA,NA,NA,NA,NA,"0331325041","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"177","RS Daerah Kalisat Jember"," Jl. M.H.Thamrin No.31 Kalisat Jember",3,"59 menit",13,NA,34,NA,"0331593997","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"178","RS Daerah Balung Jember","Jl. Rambipuji nomor 19, Balung Jember",9,"13 jam",19,"13 jam",43,"13 jam","0336621595","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"179","RS Bina Sehat Jember","Jl. Jayanegara 7 Kaliwates Jember",20,"2 menit",24,"2 menit",24,"2 menit","0331422701","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"180","RS Umum Citra Husada Jember","jl. Teratai No. 22 Jember",NA,NA,27,NA,19,NA,"0331486200","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"181","RS Ibu dan Anak Srikandi IBI Jember","Jl. KH Agus Salim No. 20",4,NA,11,"13 jam",7,"13 jam","0331335290","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"182","RS Kaliwates Jember","Jl. Diah Pitaloka Nomor 4 Jember",0,NA,6,"13 jam",24,"13 jam","0331483505","35","3509",2021-08-11 22:02:36,"Non COVID-19"
"183","RS Umum Daerah Negara","  Jl. Wijaya Kusuma 17 Negara",16,"8 menit",25,"8 menit",53,"8 menit","036541006","51","5101",2021-08-11 22:02:36,"Non COVID-19"
"184","RS Umum Daerah Lanto Daeng Pasewang","     Jl.lingkar Kel.Empong Selatan No.8 ",24,"14 jam",11,"14 jam",28,"14 jam","hotline tidak tersedia","73","7304",2021-08-11 22:02:36,"Non COVID-19"
"185","RS Umum Daerah Kelet Provinsi Jawa Tengah","Jl. Raya Kelet KM 33 Jepara",4,"1 jam",7,"1 jam",64,"1 jam","0291597002","33","3320",2021-08-11 22:02:36,"Non COVID-19"
"186","RS Umum Islam Jombang","Jl. Brig. Kretarto 22 A Jombang",9,NA,6,NA,9,NA,"0321860074","35","3517",2021-08-11 22:02:36,"Non COVID-19"
"187","RS Umum Daerah Dr. H. Soemarno Sosroaatmojo","Jl. Tambun Bungai  No. 16 Kuala Kapuas",4,"7 menit",11,"7 menit",26,"7 menit","051321653","62","6203",2021-08-11 22:02:37,"Non COVID-19"
"188","RS Umum Daerah Karanganyar","Jl. Laksda Yos Sudarso Karanganyar",20,NA,37,"39 jam",26,NA,"0271 495673/495025 ext 118","33","3313",2021-08-11 22:02:38,"Non COVID-19"
"189","RS Umum Mojosongo 2","Jln. Nusa Indah , Randurejo, Ngringo, Jaten",4,NA,7,NA,7,NA,"0271822152 ","33","3313",2021-08-11 22:02:38,"Non COVID-19"
"190","RS Umum Daerah Karawang"," Jl. Galuh Mas Raya No.1, Sukaharja, Teluk Jambe, Karawang",1,NA,18,NA,27,NA,"0267640118","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"191","RS Umum Bayukarta","Jl. Kertabumi No.44 Karawang",6,NA,10,NA,10,NA,"0267401817","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"192","RS Umum Saraswati","Jl. Jend. Ahmad Yani No.27, Cikampek, Kab. Karawang",2,NA,8,NA,18,NA,"081296078669","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"193","RS Umum Delima Asih Sisma Medika","Jl. Wirasaba No.54, Johar - Karawang",3,"39 jam",6,"13 jam",14,"44 jam","0267403073","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"194","RS Umum Citra Sari Husada","Jl. Raya Kosambi -Telaga Sari Km.3 Klari, Karawang ",1,NA,17,"1 menit",8,NA,"02678617972","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"195","RS Umum Mitra Family","Jl. Raya Galuh Mas RT/RW 002/005, Desa Sukaharja, Kecamatan Teluk Jambe Timur",0,NA,0,NA,5,NA,"02678458328","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"196","RS Ibu dan Anak Sentul","Jl. A. Yani No 16 Sentul Cikampek Karawang",4,"14 jam",1,"14 jam",14,"14 jam","02648389060","32","3215",2021-08-11 22:02:38,"Non COVID-19"
"197","RS Umum Efarina Etaham","Jl Djamin Ginting, Berastagi - Desa Raya, Kab. Karo",2,NA,22,NA,17,"37 jam","081360183452","12","1211",2021-08-11 22:02:39,"Non COVID-19"
"198","RS Umum Amanda","Jl Jamin Ginting Simpang Korpri No. 1 Berastagi",8,NA,32,"44 jam",40,NA,"082365327746","12","1211",2021-08-11 22:02:39,"Non COVID-19"
"199","RS Umum Daerah Sultan Muhammad Jamaludin I","Jl. Provinsi Sukadana, Teluk Batang, Dusun Senebing RT. 03/ RW.1 Desa Harapan Mulia Kecamatan Su",NA,NA,NA,NA,11,"9 jam","05343031475","61","6111",2021-08-11 22:02:39,"Non COVID-19"
"200","RS Umum Daerah dr. Soedirman Kabupaten Kebumen","Jl. Lingkar Selatan, Muktisari Kebumen",16,"38 jam",14,"38 jam",38,"38 jam","02873873318","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"201","RS Umum Permata Medika Kebumen","JL. INDRAKILA NO.17",4,"1 menit",4,"1 menit",0,"1 menit","02873870779","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"202","RS Umum Palang Biru Gombong","Jl. Yos Sudarso Timur Desa Kedungpuji Gombong",15,NA,10,NA,22,NA,"0287471290","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"203","RS Umum Purbowangi","Jl. Yos Sudarso Barat No.1 Gombong",1,"15 jam",3,"15 jam",12,"15 jam","0287471080","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"204","RS Umum PKU Muhammadiyah Sruweng","Jl. Raya Sruweng No.5 Sruweng Kebumen",12,"2 menit",17,"2 menit",26,"2 menit","02876601061","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"205","RS Umum Purwogondo"," Jl. Puring Km.8, Kalipurwo Kuwarasan Kebumen ",NA,NA,3,"1 menit",3,"1 menit","0287472588","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"206","RS Umum Muhammadiyah Kutowinangun ","Jl. Pemuda No 12 Kutowinangun",2,"1 jam",NA,NA,4,"1 jam","0287661137","33","3305",2021-08-11 22:02:40,"Non COVID-19"
"207","RS Umum Charlie Hospital","Dusun Balak RT 001 RW 006 Desa Ngabean Kec. Boja Kab. Kendal",14,"15 jam",11,"15 jam",18,"15 jam","02486005000","33","3324",2021-08-11 22:02:40,"Non COVID-19"
"208","RS Umum Daerah Kepahiang","Jl. Lintas Kepahiang-Bengkulu KM 03 Desa Tebat Monok Kepahiang",9,NA,15,NA,79,NA,"081368083882","17","1708",2021-08-11 22:02:40,"Non COVID-19"
"209","RS Umum Daerah Kep. Mentawai","Jl. Raya Tuapejat KM.9 - Sipora Utara",0,"36 jam",0,"36 jam",6,"36 jam","082386103868","13","1301",2021-08-11 22:02:41,"Non COVID-19"
"210","RS Umum Daerah  Kabupaten Kepulauan Meranti","Jl Dorak",17,NA,22,NA,31,NA,"085363965633","14","1410",2021-08-11 22:02:41,"Non COVID-19"
"211","RS Umum Liun Kendage"," Jalan Tatehe Kelurahan Apengsembeka Kecamatan Tahuna",12,NA,39,NA,46,NA,"043224410","71","7103",2021-08-11 22:02:42,"Non COVID-19"
"212","RS Umum Daerah Sanana","Jl. Dr. Sibarani - Desa Falahu Kecamatan Sanana Kabupaten Kep. Sula",11,"38 jam",7,"38 jam",17,"38 jam","092921833","82","8203",2021-08-11 22:02:42,"Non COVID-19"
"213","RS Umum Daerah Mayjen H. A. Thalib","Jl. Basuki Rahmat Sungai Penuh Kabupaten Kerinci",18,"33 jam",1,"33 jam",13,"33 jam","074821118","15","1501",2021-08-11 22:02:43,"Non COVID-19"
"214","RS Fatima Ketapang","Jl. Jend. Sudirman No.27 Ketapang",25,NA,39,NA,63,"1 jam","085348995208","61","6106",2021-08-11 22:02:43,"Non COVID-19"
"215","RS Umum Pusat Dr. Soeradji Tirtonegoro","Jl. KRT. Suraji Tirtonegoro No.1, Klaten",NA,NA,31,NA,NA,NA,"0272321020","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"216","RS Jiwa Daerah Dr. RM. Soedjarwadi","Jalan Ki Pandanaran Km. 2, Klaten",1,NA,3,NA,41,NA,"0272321435","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"217","RS Ibu dan Anak Aisyiah","Jl. KH. Hasyim Ashari, Mojayan, Klaten",NA,NA,0,NA,NA,NA,"0272320566","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"218","RS Umum Islam Klaten","Jl. Raya Klaten Solo KM 4,Klaten",5,"45 jam",9,"38 jam",13,"38 jam","0272322252","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"219","RS Umum Cakra Husada","Jl. Merbabu No. 7,Klaten",9,NA,12,NA,5,NA,"0272321123","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"220","RS Khusus Bedah Diponegoro","Jl. Diponegoro No.21,Klaten",5,NA,6,NA,21,NA,"0272325127","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"221","RS Umum PKU Muhammadiyah Delanggu","Jln Raya Delanggu Utara No 19 Delanggu Klaten",3,NA,7,NA,34,NA,"0272551051","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"222","RS Umum Islam Cawas Klaten","Jl. Raya Tugu-Cawas Klaten ",4,"1 menit",1,"1 menit",4,"1 menit","02723359222","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"223","RS Umum PKU Muhammadiyah Jatinom Klaten","Jl.Raya Jatinom-Klaten KM 01, Gendaren, Jatinom, Klaten",NA,NA,10,"kurang dari 1 menit",36,"kurang dari 1 menit","0272337334","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"224","RS Umum Mitra Keluarga Husada Klaten","Jl.  Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten",0,"39 jam",3,"39 jam",10,"39 jam","0272898333","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"225","RS Umum Daerah Bagas Waras","  Jalan Ir. Soekarno Km 2 Buntalan Klaten ",2,"14 jam",3,"14 jam",11,"37 jam","0272335966","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"226","RS PKU Muhammadiyah Pedan","Jl. Pedan-Cawas KM. 01 Sobayan Pedan Klaten",5,"13 jam",4,"13 jam",19,"13 jam","0272897796 ","33","3310",2021-08-11 22:02:44,"Non COVID-19"
"227","RS Umum Daerah Klungkung","Jl. Flamboyan No. 40 Semarapura",2,"3 jam",13,"3 jam",12,"3 jam","036621172","51","5105",2021-08-11 22:02:44,"Non COVID-19"
"228","RS Umum Grha Bhakti Medika","Jl. By Pass Prof. Dr. Ida Bagus Mantra Desa Negari Kec. Banjarangkan",16,NA,7,"15 jam",NA,NA,"03665584001","51","5105",2021-08-11 22:02:44,"Non COVID-19"
"229","RS Umum Daerah Konawe Selatan"," Jl. Poros Andoolo No. 1",11,"36 jam",11,"36 jam",28,"36 jam","082344444830","74","7405",2021-08-11 22:02:45,"Non COVID-19"
"230","RS Tk. II Prof. dr. J. A. Latumeten","Jl. Dr. Tamaela No. 2 Ambon",7,"38 jam",1,"38 jam",14,"38 jam","hotline tidak tersedia","81","8171",2021-08-11 22:02:46,"Non COVID-19"
"231","RSKD Provinsi Maluku","Jl. Laksdya Leo Wattimena Ambon",3,NA,3,NA,58,"14 jam","hotline tidak tersedia","81","8171",2021-08-11 22:02:46,"Non COVID-19"
"232","RS Siloam Ambon","Jl. Sultan Hasanuddin RT. 005 RW. 005 Kel. Hative kecil Kec. Sirimau",NA,NA,NA,NA,NA,NA,"09113811900","81","8171",2021-08-11 22:02:46,"Non COVID-19"
"233","RS Tk. II Dr. R. Hardjanto","Jl. Tanjungpura VI Balikpapan",11,"13 jam",8,"13 jam",24,"13 jam","0542414333","64","6471",2021-08-11 22:02:46,"Non COVID-19"
"234","RS Ibu dan Anak Sayang Ibu","Jl. Wain No.33 Kebun Sayur Balikpapan",4,NA,7,NA,2,NA,"05428506629 ","64","6471",2021-08-11 22:02:46,"Non COVID-19"
"235","RS Umum Balikpapan Baru","Jl. MT.Haryono Komplek Perumahan Balikpapan Baru Blok A.3A No.7-9",7,"14 jam",11,"14 jam",NA,NA,"0542877330","64","6471",2021-08-11 22:02:46,"Non COVID-19"
"236","RS Umum Daerah  Dr. Zainoel Abidin","Jl. Tgk Daud Beureueh, NO. 108 B. Aceh",61,"48 menit",58,"48 menit",190,"48 menit","065134571","11","1171",2021-08-11 22:02:46,"Non COVID-19"
"237","RS Tk. II Iskandar Muda Banda Aceh","Jl. T. Hamzah Bendahara No. 1 Banda Aceh",6,"37 jam",8,"36 jam",28,"36 jam","065124712","11","1171",2021-08-11 22:02:46,"Non COVID-19"
"238","RS Jiwa Aceh","Jl. Dr. T. Syarief Thayeb No.25 Banda Aceh",4,"36 jam",7,"36 jam",102,"36 jam","065132020","11","1171",2021-08-11 22:02:46,"Non COVID-19"
"239","RS Umum Daerah Meuraxa","Jl. Soekarno Hatta Km. 2 Desa Mibo Kecamatan Banda Raya Kota Banda Aceh",8,"35 jam",NA,NA,54,"35 jam","065143097","11","1171",2021-08-11 22:02:46,"Non COVID-19"
"240","RS Ibu dan Anak Propinsi NAD","Jl. Prof. A. Madjid Ibrahim I No. 3 Banda Aceh",1,"29 jam",7,"29 jam",39,"29 jam","081327550520","11","1171",2021-08-11 22:02:46,"Non COVID-19"
"241","RS Bhayangkara Banda Aceh","Jl. Cut Nyak Dhien No. 23, Lamteumen Barat Banda Aceh",158,NA,274,NA,468,NA,"065141470","11","1171",2021-08-11 22:02:46,"Non COVID-19"
"242","RS Umum Daerah Dr H Abdul Moeloek","Jl. Dr. Rivai 6,Penengahan B.Lampung",18,"kurang dari 1 menit",45,"kurang dari 1 menit",114,"kurang dari 1 menit","0721703312","18","1871",2021-08-11 22:02:47,"Non COVID-19"
"243","RS Jiwa Bandar Lampung","Jl. Raya Gd.Tataan KM 13 Bandar Lampung",12,"38 jam",38,"37 jam",59,"37 jam","081279521234","18","1871",2021-08-11 22:02:47,"Non COVID-19"
"244","RS Ibu dan Anak Restu Bunda","Jl. KH. Hasyim Ashari No.73, Teluk Betung",8,NA,5,NA,18,NA,"0895606099815","18","1871",2021-08-11 22:02:47,"Non COVID-19"
"245","RS Ibu dan Anak Santa Anna","Jl.Hasanuddin no.27 Telukbetung",2,"38 jam",1,"38 jam",4,"38 jam","081278947422","18","1871",2021-08-11 22:02:47,"Non COVID-19"
"246","RS Umum Pusat Dr. Hasan Sadikin","Jl. Pasteur No. 38 Bandung",32,"1 menit",36,"1 menit",133,"1 menit","0222551189","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"247","RS Umum Immanuel Bandung","Jl. Kopo 161 Bandung",2,NA,12,NA,36,NA,"081312620066","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"248","RS Umum Santo Yusup","Jl. Cikutra No. 7 Kota Bandung",27,NA,11,NA,10,NA,"0227202420","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"249","RS Umum Pindad","Jl. Gatot Soebroto No. 517 Kel. Sukapura Kec. Kiaracondong",3,"13 jam",1,NA,12,NA,"0227322877","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"250","RS Umum Muhammadiyah","Jl. K.H. Ahmad Dahlan No.53 Bandung",13,NA,31,NA,31,NA,"0227301062","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"251","RS Umum Bungsu","Jl. Veteran No. 6 Bandung",1,NA,8,NA,17,"14 jam","0224231695","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"252","RS Ibu dan Anak Limijati","Jl. LLRE. Martadinata No. 39 Kota Bandung",7,NA,10,NA,11,NA,"0224207770 ","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"253","RS Khusus Mata Cicendo","Jl. Cicendo No.4 Bandung",22,"2 menit",14,"2 menit",22,"2 menit","0224231280","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"254","RS Paru Dr. H. A. Rotinsulu","Jl. Bukit Jarian No. 40 Bandung",NA,NA,7,"kurang dari 1 menit",NA,NA,"022-203446 Ext. 225","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"255","RS Ibu dan Anak Kota Bandung","Jl. KH. Wahid Hasyim No. 311 Bandung",8,NA,15,NA,26,NA,"02286037777","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"256","RS Umum Daerah Kota Bandung","Jl. Rumah Sakit 22 Ujung Berung, Kota Bandung",0,"39 jam",16,"39 jam",2,"39 jam","0227800017","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"257","RS Umum Al-Islam Bandung","Jl. Soekarno. Hatta 644 Bandung",1,"37 jam",0,"37 jam",12,"37 jam","082213745569","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"258","RS Khusus Ginjal Ny. R. A. Habibie","Jl. Tubagus Ismail No. 46 Kota Bandung",3,NA,5,NA,11,NA,"0222501985","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"259","RS Umum Santosa Hospital Bandung Central","Jl. Kebon Jati No.38,Bandung",20,NA,15,NA,12,NA,"087822773207","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"260","RS Ibu dan Anak Melinda ","Jl. Pajajaran No.46 Kel Pasirkaliki, Kec. Cicendo, Kota Bandung",0,NA,3,NA,3,NA,"0224222788","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"261","RS Ibu dan Anak Harapan Bunda Bandung","Jl. Pluto Raya Blok C Margahayu Raya, Buah Batu, Kota Bandung",5,"5 jam",5,"3 jam",5,"3 jam","0227506490","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"262","RS Ibu dan Anak Al Islam ","Jl. Awibitung No. 29-31 Kelurahan Cicadas Kecamatan Cibeunying Kidul ",1,"35 jam",2,"3 jam",5,"8 jam","0227208284","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"263","RS Edelweiss","Jl. Soekarno Hatta No. 550 Kel. Sekejati Kec. Buahbatu",9,NA,9,NA,9,NA,"02286023000","32","3273",2021-08-11 22:02:47,"Non COVID-19"
"264","RS Umum Daerah Banjar","  Jl. Rumah Sakit No. 5 Kota Banjar",NA,NA,NA,NA,97,NA,"0265744242","32","3279",2021-08-11 22:02:48,"Non COVID-19"
